,Rating,Review_Date,Review,Release_Date
200,8.0,7 August 2023,,"December 23, 2022 (United States)"
201,6.0,21 January 2023,"Babylon by Damian Chazelle is one of the greatest movies of the year 2022, aside of other movies who received much love and appreciation such as Top Gun Maverick and The Fabelmans. This movie is a true cinematic masterpiece.

The year 2022 hasn't been the best for big franchises such as Marvel, DC, or even Star Wars. Many of them were met with disappointment, criticism and weren't fully successful in terms of art and Beaty. The sad reality is that many of these franchises are invested in profit than story.

Luckily for us cinephiles we still have a few writers and creators out there who are devoted to a good story. In this case - Babylon.

Centering around several characters and their demise, during the 20's of Hollywood and the transition from silent films to sound ones. Babylon is a 3 hour concert telling the rise and fall of a somewhat glorious time in Hollywood which may never return (of course it won't).

Aside of the crazy cinematography that accompanies the movie, the editing is great and the soundtrack is funky and uplifting.

Brad Pitt stars in another fantastic role in which he should be nominated for many awards.

Margot Robbie crashes into the film (literally) and steals the show from everyone, her dance scene during the opening sequence at the mansion party is probably one of her most memorable and best moments in her career.

Diego Calva is a wonderful actor who's character is the first to empathize with, he's young and passionate about movies, he wants to succeed in the business and we the audience by empathizing with him want him to succeed. Anyone nowadays can be a Manny Torres (Calva) and love movies.

The connection between the movie's title and the famous ancient city of Persia is quite amusing: both are known to be somewhat of a Euphoria and perfect place, only then for it to be ruined and forgotten.

I believe that aside Whiplash, this is one of Chazeelle's greatest's films yet, and he still has a long way to go. For those who are passionate about cinema and want to see a sort of comedic and outrageous take on one of Hollywood's biggest transitions. I highly urge to go watch Babylon, enjoy it and it's common love to the art of cinema.","December 23, 2022 (United States)"
202,1.0,11 April 2023,"Waited to see this film until April; expecting great action and stunning views. Instead I only made it through the opening scene, the introduction of sound to movies, and the snake fight. Which took one hour. Seemed like 50 takes on the sound intro with Margot, as the studio door was opened, someone sneezed, shoes squeezed, etc. Etc.

Even the outstanding acting of Manny and Jack could not carry the story before I grew tired of delays, interruptions, and lack of music. I may take the time to watch the remaining two hours+, but not without fast-forwarding the boring, unnecessary episodes. I would love the movie to be cut to 1 1/2 hours, and skip every repetitive scene.","December 23, 2022 (United States)"
203,7.0,23 December 2022,"The movie is absolutely loaded with big name actors and actresses and that is one of the few positives. At moments, it is a beautiful piece of cinematography, but most of the time it is a movie that is trying to be an adult film mixed with a horror film. The movie has so many shock and awe moments that are unenjoyable that there were several moments where I debated whether it was worth it to stay. I go to most movies in the movie theater and I believe there is no such thing as a bad movie, there are just bad expectations. In my own opinion, I would not recommend the movie to anyone else and would even advise against going to see it. One of the least enjoyable movies at the theater of my lifetime. Definitely the least enjoyable of the last several years.","December 23, 2022 (United States)"
204,1.0,2 February 2023,"I can see why Hollywood don't like this film, it's a direct finger in the face at the short life span of fame and success, and yet it also places movies where they belong, on a pedestal. Margot Robbie is phenomenal, her acting goes above and beyond her natural good looks. The cinematography is sublime, the choreography is outstanding, the story is heartbreaking and yet beautiful. I was gobsmacked by many scenes, not least the desert war movie, but the ending is something to behold. You have to watch it to understand how this film about film is also about all of our futile lives. Lives that are a speck in eternity and yet have the power to leave a lasting legacy.","December 23, 2022 (United States)"
205,7.0,25 December 2022,,"December 23, 2022 (United States)"
206,1.0,3 January 2023,"Music was wonderful. Costumes were superb. Set decoration excellent. Appliances excellent. Secondary character were well selected. Items like period appropriate automobiles of the 1930's perfectly selected and positioned. There were a lot of them. Huge number of extras in several scenes well directed and positioned. Incredible amount of money invested, truly awesome production values top to bottom. I always like to break down moviemaking into its component parts other than script and directing. Now the awful reviews. At least 1.5 hours too long. Several subplots could have been eliminated without affecting the overall theme of the movie. Always a bad sign. Numerous thoroughly disgusting scenes could have been eliminated with zero affect on the plot or character development of the main characters. Another bad sign. The overall arch of the movie took several bizarre turns which made no sense at all, and conclusively made this movie unrecommendable at anyone. Did not connect with any of the main characters. Several scenes of making the first 1930's talkie was fun to watch. The directing was excellent for what the script calls for but the script overall was a waste of time and effort. The director was obviously closely involved with the writing of the script, so he is blame for the awfulness of the movie.","December 23, 2022 (United States)"
207,1.0,21 January 2023,"A wild ride through the Hollywood film industry where everything, especially the parties, is done to extravagant excess. The music is superb, the sets are large, the colours are vibrant, the sex appeal is raunchy, the humour is frequent and the drama is poignant, even if it is a story you've seen before. Each of the four main stories intertwine, showing the rise and fall of their respective careers and the roles they play in the different parts of the film industry whilst it is evolving. It's highly enjoyable and chaotic entertainment with something always going on, and more often than not, something you can relate to. Great performances all round, especially from Robbie who steals every scene she's in.

But it is too long - the build up to and ""dungeon of depravity"" scene could have been shortened or cut completely and the ending dragged on with multiple 'fake' endings before ending with a summary of the entire film. But like the rest of the film, the ending is done to extravagant excess and for that, you have to admire it.","December 23, 2022 (United States)"
208,6.0,27 December 2022,,"December 23, 2022 (United States)"
209,1.0,21 January 2023,"Movies about making movies is a subgenre at this point. Several adaptations of the making of Godfather, Jaradowsky's Dune and even Spielberg's The Fablemans came out just recently. Babylon deals with the era of transition from silent cinema to sound and like Tarantino's Inglorious Bastards it mixes real event with fiction to create a dopamine effect in the cinema.

Babylon is very similar to Wolf of Wall Street and Boogie Nights in depicting the excess party culture of a high pressure work environment. The movie doesn't shy away from being unapologetically bonkers. The opening scene before the title reveal is a wild cocaine and booze fueled party with wild animals wrecking havoc while Margot Robbie dances in trance.

Despite it's 3 hour+ runtime, the movie doesn't have a low moment even for a minute. The first hour shows the rise of our 2 central characters and Brad Pitt. The second hour introduces the the transition to sound in filmmaking and how it impacts the careers of our characters. The final hour closes the character arcs and depicts the brutal reality of pop culture fame and downfall.

Justin Hurwitz's score is pure adrenaline. Unlike La La Land and First Man, the music in the movie is loud and blasts through the speakers. The final 15 minutes of the movie is a tribute to cinema itself on the whole. It was the best theatrical experience I had in my lifetime. Movies like Babylon may not be box office successes and may divide viewers but will leave a long lasting impact in pop culture. Damien Chazelle continues to dazzle us every time.","December 23, 2022 (United States)"
210,8.0,6 February 2023,,"December 23, 2022 (United States)"
211,7.0,2 February 2023,"I entered the theater with high expectations and left convinced that I had witnessed the birth of a masterpiece.

This film is a love letter to cinema. Every person who has ever shed tears due to sadness or felt happiness due to the joy of a protagonist knows what this film wants to convey from beginning to end. The history of these three characters in the film industry is brilliant and the perfect bearer of a message that is felt and will last in my memory forever.

Damien Chazelle and Babylon make 3 hours into a pleasant and enjoyable 30 minutes, and the same cannot be said for many movies. This is the definition of a perfect movie.","December 23, 2022 (United States)"
212,9.0,26 December 2022,,"December 23, 2022 (United States)"
213,7.0,20 March 2023,"The movie lost my interest fairly early on. I heard of all the bad reviews and takes on the movie but because of Brad Pitt and the lead female actress, I gave it a shot. I cannot believe the amount of money they spent on the movie and the lack of return they received.

I ended the movie early as it was way too long and didn't keep my attention.

Brad had made much better movies and hopefully he'll land back on his feet. It's been a while since he's made a good movie.

Margaret Robbie is the lady in the film. She's sexy, and very attractive and has a good acting career ahead of her. I look forward to more movies from her.","December 23, 2022 (United States)"
214,1.0,5 February 2023,"The past decade has seen writer/director Damien Chazelle go on some type of hot streak run that started with 2014's indie smash Whiplash, moved to musical behemoth La La Land, flew to the moon with the underappreciated but brilliantly realised Neil Armstrong biopic First Man and has now danced its way to one of the most unfortunate box office bombs of recent memory Babylon, a huge swing of a film that takes a no holds barred approach in its journey through early Hollywood of the 1920's and 30's.

For anyone under any illusions, Babylon explores the golden era of Hollywood the same way in which Boogie Nights delved into the adult film industry and Wolf of Wall Street threw us into the financial whirlwind of New York City, meaning that Chazelle's ambitious adrenaline rush of a studio picture is an unrelenting movie going experience that will absolutely not be for everyone tastes but right now as it stands, its a mighty shame critics seemed to have taken too Chazelle's spectacularly staged epic, that one suspects will face major revaluations in the years to come.

Opening with what can only be described as one of the most eye-popping pre-title beginnings one would ever hope (or not hope) to see, Elephants and pogo sticks included, Babylon's first hour is a sugar rush of unrivalled proportions as Chazelle's ensemble of characters enjoy Hollywood partying at its most carnally minded, frantic movie sets that may have bypassed OHS protocols and some of Chazelle's trademark writing genius that perfectly combines with Linus Sandgren's breathtaking cinematography and Justin Hurwitz's jazz infused score that is unlikely to leave your brain for sometime following the conclusion of the film.

It's a cinematic arrival that's hard to put into words but one thing for sure is its unlike anything we've seen quite like it before and while its hard for the film to ever truly reach the same level of unexpectedness and wildness there's not many moments of this 3 hour plus epic that don't engage in some way and Chazelle's ability to have Babylon work as a genuinely hilarious comedy, a touching drama, a musing and tribute to the art-form of movies, expose of the often unspoken underbelly of Hollywood and even in one nerve shredding sequence an out and out horror, is a feat only few directors could ever hope to accomplish.

Throughout all of this mayhem it's easy to forget that Babylon also features some noteworthy turns from both its proven stars and its up and comers, with Brad Pitt as ageing leading man Jack Conrad and Margot Robbie as uncontrollable up and comer Nellie LaRoy standouts, with Mexican actor Diego Calva getting a major break as wide-eyed dreamer Manny Torres with Jovan Adepo much the same as African American musician Sidney Palmer, with Chazelle once more proving to us all that he's an actors director, able to draw out the best from his cast amongst his own dreams and ambitions.

Since Whiplash burst onto the scene almost a decade ago it was clear Chazelle (then still aged in his 20's) was a superior talent and his done nothing since that would suggest anyone should've thought otherwise at the time and while Babylon may have its flaws and may miss a few of its swings, overall Chazelle's high reaching and ambitious ride is the exact type of rare big budget feature we should be thankful to see in a sea of films reaching for low hanging fruit and hoping to appease the masses.

After all this is Hollywood, warts and all, strap in and enjoy the ride before everyone else realises they missed their chance in the years too come.

Final Say -

At times insane, other times heartfelt and at all times taking its audience on a journey they've unlikely been on before, Babylon makes no excuses for what it is and while it might not stick all its landings across its multiple story threads and ideas, Damien Chazelle's spectacular effort is an ambitious modern masterpiece of madness and creativity.

5 unfortunate roommates out of 5

Jordan and Eddie (The Movie Guys)","December 23, 2022 (United States)"
215,6.0,1 January 2023,"There's a lot to like about Babylon, especially the on-set scenes of early film-making, and the score is fantastic. And the three leads are great. Ultimately, however, despite the best efforts of its stars, the movie tries too hard to be everything, everywhere, all at once, and can't quite decide what it wants to be. Is it a dark comedy, a satirical commentary, a serious melodrama, or a gratuitous freak-show? Or does it want to be all of them all at once? I don't mind a multi-layered movie, but over 3+ hours, this lack of coherence really grates. One moment a scene is being played as quirky, tongue-in-cheek, almost slap-stick comedy, only to swing to over-wrought, over-done drama in the next breath. One moment a scene is subtly and effectively satirizing Hollywood, only to shift suddenly and wildly into pontificating with all the subtlety of a fire truck. I suppose one could claim that being all over the place may be part of the point, but i think that gives the filmmaker's intentions too much credit. Part funny, part brilliant, part bloated, part reminiscent of exploitative trash, this movie is just a bit too much of a mess for more than 6 stars. You'll be glad you saw it, but not sure if you liked it or learned anything.","December 23, 2022 (United States)"
216,2.0,6 August 2023,"I misremembered a recommendation from a friend I respect thinking it was Babylon. My wife gave up on it early on, but I continued to hang in to see if it would get better, to see what my friend saw to lead him to recommend it. For a brief moment I was encouraged as they were on the movie set of several films shooting concurrently.

It gave me hope that this tiresome tale might make a turn for the better. But alas, that was just wishful thinking. There wasn't but one remotely likable character and he was a doormat. The characters were loathsome with few, if any, redeeming qualities. It is sad that so much talent was wasted in this film. It was also sad I didn't follow my wife's lead and turn it off.","December 23, 2022 (United States)"
217,1.0,23 January 2023,"In a crazy, eye-pleasing and certainly over the top overlook on the 20s in Hollywood we are faced with 3 characters who suddenly are about to lose their jobs when sound starts to be recorded for movies. Some manage to renew themselves others not.

In what is a love letter to mute movies Brad Pitt stands tall with a wonderful and touching performance captivating the audience as the movie star (who he is even in reality) who has to cope with the new way of making movies. Margot Robbie also shines especially in the last part.

Great work by D. Chazelle especially in the scene involving different sets and J. Hurwitz with the score.","December 23, 2022 (United States)"
218,6.0,5 January 2023,"Mr. Chazelle deserves a bravo salute for the spectacular opening scene. The handheld camera created the chaotic movements along the intense music, oversaturated colors.

The title of the movie must be inspired by Kenneth Anger's 1959 book"" Babylon"".

Babylon mixes real and fictional characters in the movie. Laroy character is based on ""Wild Child"" Clara Bow, who had a short life in Hollywood.

Mr. Conrad character reminds me of George Valentine from ""The Artist""(2011) and Manny character is a different version of Toto from ""Cinema Paradiso"".

Mr. Chazelle also inserts a lot Easter Eggs in the movie as the tribute to the movie history, from ""Morocco""(30), ""The Passage of Joan of Arc)(28), ""Othello""(51) and ""The Elephant Man""(80).

The last scene in the theater Manny turns to millions of audience in every single race who are inspired and touched by the movies. That is a true love letter to Hollywood Movie Industry.","December 23, 2022 (United States)"
219,1.0,19 January 2023,"A poetic ode to the transition from silent films to talkies, yes (!) with Singing in the Rain as the parallel. Much better than LaLa Land ( of superficial intention I thought). The vivid dance of this film might leave one in a quandary but it certainly displays a little history of Hollywood and America with its weaknesses and strengths, joy and pain, as well as human frailty. It displays the creator's awareness of film history besides the main story - with the sequence at the end, criticised by some, yet with its own effect. Yes analysis of all is possible but the story exists in all its naked reality and the acting is marvelous.","December 23, 2022 (United States)"
220,1.0,19 January 2023,,"December 23, 2022 (United States)"
221,7.0,5 February 2023,"Babylon has extravagance oozing in all directions, and yet, it somehow makes you feel occasionally disgusted at the happenings. I think it's a classic example of incorrect marketing, where the trailer basically told you that it's an invitation to a giant Hollywood party in the 1920s. That's it. But the film is SO MUCH MORE! Damien Chazelle's tribute to the world of filmmaking in Hollywood LA is incredibly fast-paced for a 189-minute long feature. Margot Robbie is at her wild, sultry best as Nellie, while Brad Pitt enacts a star Jack Conrad whose actions brings about his downfall. Diego Calva essays Manny, an immigrant with a love for cinema, and is smitten by Nellie from the get-go.

The film begins, as promised, with the party of all parties. That's purely a setting for Chazelle to introduce his key set of characters and indulge in those long shots. The proceedings swing between awe-inducing and repulsive, and Chazelle seems to be revelling in it. Once we get to know the protagonists a little better, Babylon deep dives into the process of film-making from a hundred odd years ago. This paves the way for some hliariously wacky scenes, laced with Justin Hurwitz's immersive score. Linus Sandgren's cinematography is persistently busy capturing the superfluity of the indoors and outdoors. Mary Zophres' work on the costumes and Florencia Martin's production design are magnificent.

There's some level of commentary on systemic racism and sexism within Hollywood's elite, and while it's not razor-sharp satire, the film keeps you reasonably engaged. It's in the final hour that Babylon lost me a little, when it sidesteps its protagonists in an attempt to constantly make us go ""WHAT?!"". This even includes a very bizarre segment in the dark underbelly of LA with alligators, kinky sex, disfigured people, and what-not. At one point, it feels like the writer in Chazelle had no idea what all of this was leading to, and he was fully trusting his cast to keep it drifting. A special shout-out goes to Li Jun Li, who steals every little scene she's in. If the idea was to make an excessively chaotic picture, Chazelle should've just stuck to doing that. Why build characters up like this and end the film in such a pretentious way?","December 23, 2022 (United States)"
222,9.0,28 December 2022,"I can understand why this movie isn't for everyone but I loved every minute of it. I loved the chaos, I loved the audience's comfort level being pushed, I loved the spread of characters. The only critique o have is the shift from the 20's to 30's era was a bit quick and unexplained but I understand they tried to cram a lot into 3 hours. Truly a must see movie that should win many awards. Margot Robbie, Brad Pitt and Diego Calva were all fantastic. I loved Tobey Maguire's role too, he played it to perfection. One of the elements I loved most is the writers refused to let you get bored at any point in the film. The second there might a lull you were met with more action and story development. 10/10 must see!!","December 23, 2022 (United States)"
223,7.0,6 April 2023,"I nearly turned this film off after the first half an hour - 30 minutes which could've easily been edited down to 10 minutes with no loss of content. Those 30 minutes were unnecessarily lewd, devoid of emotion and lacking any sense of character development.

However I'm glad I stuck it out, as this film has some moments of entertainment, and you do get into the characters and (frequently bizarre) story. There are at least a few other moments where one can't help but feel the editing could've been more concise and helped reduce the film's obscene running time.

Disappointingly the soundtrack features at least 5 numbers which sound as though lifted directly from La La Land. Struggling to imagine how it won a golden globe for best score. Some great trumpet playing, though.

There is an unnecessary amount of expletives and topless women in this film. There is the occasional phalus to even things out, but it's all very unnecessary and not remotely fitting of the 20's.

This is certainly a one of kind film.","December 23, 2022 (United States)"
224,1.0,26 December 2022,"Before reviewing overall questionable parts of the film, there are undeniably outstanding aspects of Babylon.

The costumes The set designs The cinematography

But you don't need to watch the entire movie to appreciate those things: simply watch all available trailers and promos for the film. They put the best parts in the trailers anyways.

As for the entire 3 hour film-What a waste of time. THREE HOURS of (my opinion!) the most obnoxious, over-the-top, toxically masculine sex, drugs, and booze fueled disaster of a ""movie"". Movie in quotes because it felt more like it was one long bender that was edited to feel like a story/movie. What a bunch of crap. What kind of artist would have made this project? The ones that just want a quick buck $$. This movie felt like a big ""hey! Watch how I can make a movie and i'm gonna claim it to be a love letter to hollywood/movies!"" while in reality it's just to prove who can roar the loudest and attract the most attention, via cinema of course.

The score was absolutely bollocks as well, I will count myself amongst the viewers who were fighting headaches during the movie. Yes, music is powerful, but there are so many blaring horns and head-spinning motives that one starts to feel dizzy and uncomfortable. Silence, while extremely rare in this film, seemed to work best against the film.

The editing was also questionable. Some scenes felt way too fast paced for being in a three hour movie. Why make the movie so long just to rush certain scenes? Lol

Save your money, for real. I wanted to walk out but I didn't want to miss the opportunity to experience the film. Holy moly I wish I had walked out, could've had the rest of the day to myself instead of being razzle-dazzled until I wanted to drop dead. I genuinely believe people to be better off not wasting their time and money for this film. It's classiest trashiest event of 2022. Someone needs to call the garbage man!","December 23, 2022 (United States)"
225,6.0,20 January 2023,"I had the pleasure to attend a press screening (thanks @ParamountMexico), and this time nobody left the room due to the misdeeds of a psychopathic clown (yes, we mean you, Art The Clown).

The three hours and eight minutes of duration go away quickly only if you click on this cinematographic experience, which tells the story of various characters who live the splendor of Hollywood silent cinema, as well as the evolution towards movies with sound.

This is the kind of movie that radically polarizes opinions. However, the prudent thing to give it a try is to stay away from the negative comments that circulate in large numbers. And it is also worth mentioning that if you enjoy the Director's work (with the exception of the script he wrote for ""The Last Exorcism Part II"", 2013), you will surely enjoy what he has to offer on this occasion.

""Babylon"" is loud, excessive, dynamically edited, colorful and dark when it has to be it. It has hope, humor in different forms, decadence, awkward moments, and even a little bit of horror (and not just because of Tobey Maguire's looks).

The music created by Justin Hurwitz is capable of moving you, making your heart beat (even if you resemble the frivolous character of Jean Smart), and will stay in your mind for a long time.

Margot Robbie, simply amazing and addictive, always engaged in the characters she plays; is the soul of this story. We gladly follow her to the bacchanalia, to heaven, and to the underworld. Her introduction scene, her first appearance on a set, and her breakdown at a ""posh"" event (among others), are already memorable.

Brad Pitt chews his character nicely, while Diego Clava came to Hollywood to stay (no, he's not from Madrid).

The ending is sure to be considered iconic in a few years. Only time will tell.

Thank you Damien Chazelle for making us vibrate and feel alive from a cinema seat, and we agree that what happens on a cinema screen means a lot to millions of people.","December 23, 2022 (United States)"
226,1.0,23 January 2023,"Damien, I like you, but this movie is way too long. I appreciated a lot about Babylon: the music is the best thing about it, the way that every scene has a melody, a specific soundtrack, the hyped-up almost electroswing-y score during the parties, the way the music stops and resumes suddenly in transition with the different plots and characters. I also loved a lot of the visuals. The editing for the most part is very energetic and engaging, although it becomes kind of nauseating especially past the 2:30h mark. The visual aspect is very artificial but well crafted. Now the performances: Margot steals the show, not necessarily because of the quality of the performance but because of how much exhausting things she had to do (this movie is her Revenant). Pitt plays the same character DiCaprio plays in Once Upon a Time in Hollywood, so he's good but kind of unremarkable. The main character of the story, Manny, is backed up by a good performance but he's also extremely bland and uninteresting as a protagonist. McGuire did pretty good, his role was sort of ""easy"" to pull off, considering how off putting and well done his scenes were. All in all, the biggest issue in the film is the writing behind it, which felt very unmemorable. We've all seen like 1000 movies about how Hollywood is messy and corrupted but also movies are great. We've seen movies about parties and cocaine and sex scenes. This movie wants to be a movie about Hollywood's chaos and evil but also about these three characters and their lives, and it ends short for both ideas. The characters are underdeveloped, their story feels like it's been going on too long. The pacing of the story, that sometimes stops for half an hour on a specific event and then does time skips to tell the tragic decline of these characters, is very disorienting and inconsistent. And last but not least, the ending sort of pissed me off: that sequence went on for way too long, it was so pretentious and self serving and vane, and one of the biggest examples of how tiresome it is to watch hollywood movies that glorify themselves by virtue of being movies. It also was extremely inconsistent with the rest of the film, it felt like a cheeky attempt to win over a nostalgic audience and to wake people up after a long and boring ending to the boring character stories. So yeah. It's not poorly made, but it felt like 3 hours of spectacle and self-aggrandizing hype with no soul, and nothing new to say.","December 23, 2022 (United States)"
227,1.0,27 December 2022,,"December 23, 2022 (United States)"
228,6.0,24 December 2022,"The beauty about this movie is it reflects the title. It's a city that does not exist anymore, but laid the groundwork for an empire in the future. The acting was phenomenal the cinematography is a 10 out of 10 but the story starts a little bit slower overall even if it was a jarring start and a bit grosser than expected, and at first I wasn't fully with it, but the way to the truly ramps up to be the type of folklore of success in America and a warning of excess and accomplishing dreams could only exist in America. But did mimic the lost names and stories of those that died in old Hollywood, folks we'll never truly know and they can truly only exist out West. Margot Robbie, as always was amazing as well as the rest of the star studded cast. I absolutely recommend this movie for anybody that's a film buff.","December 23, 2022 (United States)"
229,1.0,4 February 2023,"Written and directed by Academy Award winner Damien Chazelle, Babylon tells Hollywood's early days of silent film transition to the world sound era in the late 1920s, and the rise and fall of a bunch of individuals struggling to strive working in the industry.

I'm very nervous going into this movie since the reviews are a mixed bag, so I lowered my expectation and just try to enjoy it. It is a pretty tough one to watch especially within the first 30 minutes, lots of people said it's too much, etc. But I think it was perfect for the context of the story and a great introduction for the characters, also Writer/Director Damien Chazelle wants to give the audience a heads-up about what's to come.

With 189 minutes of runtime, this movie would've been better if the plot is more focused on the characters considering there are 3 or maybe even five of them. Manny Torres, excellently played by Diego Calva is the only character who has depth, you can feel his emotions and tears at the end. And his dream of being involved in moviemaking finally comes to fruition but suddenly goes away just because he helped a lover Nellie LeRoy, who is an ill-fated aspiring actress wonderfully portrayed by Margot Robbie. Brad Pitt's Jack Conrad demise is the most tragic after he discovers a hard truth about how his career has come to an end. The main point of the plot is a tale of broken Hollywood dreams

The production is grand and massive, the original score by Justin Hurwitz is a jazz feast and a total blast (my favorite part about this movie), also the cinematography by Linus Sandgren is simply gorgeous.

Babylon is a wild ride and an absolute spectacle that depicts the Golden Age of Hollywood. It's a hit-and-miss at the same time, but worth to watch for the experience. The ending scene is one of the most unexpected, it's literally breaks the fourth wall like cinematically.

This is basically Damien Chazelle love letter to cinema

Final rating: 7,7.","December 23, 2022 (United States)"
230,1.0,11 January 2023,,"December 23, 2022 (United States)"
