,Rating,Review_Date,Review,Release_Date
46,10.0,8 June 2024,"Just Got out of a Dolby Cinema Screening of Bad Boys: Ride or Die.

It's the Worst of the 4 Films.

Elements I did like about the Film -

💬 Much of the Comedy didn't land(more on that later) for me but there's 2 Belly Laughing moments that I had. 1. Was the Martin Lawrence walking backwards through Traffic because "" I Can't die"" 🤔😂 and 2 Was Directly after that when Will Smith catches up to him and Pulls his Gun out towards his face and says ""You're Telling me............"" 😆😂

🔮 I lIked the Surreal Scenes when Martin Lawrence ""goes to the other side""

💣 Some of The Action Scenes were Ok(More on that later again) I liked 4 Particular ones. The 4 were as follows, 1. Armandos Prison Scene was impactful 💥 and brutal as hell, you could feel the hits. 2. Reggies action scene was awesome ⭐, his movements were so swift. 3. Will Smith does this MMA super fast wrestling type move on ⏩ an enemy combatant in the 3rd act at the theme park. 4. Was the Very End Shooting Decision🤒

Elements I didn't like about the film -

📜 1a. The Plotline was Lackluster as Hell. Killing Captain Howard in Bad Boys 3 was an Absolute Disaster of a Mistake. It would of been FAR more effective if Captain Howard was Actually Alive on this Adventure to clear his name in Bad Boys 4. 1b. That said , we had an interesting premise of his daughter who was looking for Armando to Execute Him, and even that was lackluster, they needed to build into that far more, which they didn't, it was barely built upon and then they just tacked it on at the end.

😐 Much of the other bits of comedy that weren't funny, this is mainly due to the fact that Martin Lawrence has Terrible Low Energy & Awful Line Delivery.

🎉🥀 The other action scenes that were not very good, (helicopter scene & Martin Lawrence on top of the car on the road scene). These 2 particular scenes were not that good, and the edits were terrible in these scenes, too many damn edits.

💭 There's a concept in here with Martin Lawrences' character (mentioned above) that should have been used more(within the action scenes) and Utilised far better than it actually was.

😠 The Villain, not good enough, he starts well and then it's just nothing, he was as cursory as it gets.

Overall, not good enough, 2 Belly Laughs, 1 Great Action Scene & 1 Good Action Scene, just no, that's not enough at all.","June 7, 2024 (United States)"
47,1.0,7 June 2024,"It's been four years since we were allowed to see the last Bad Boys film. To everyone's delay, Will Smith and Martin Lawrence returned as agents Mike Lowrey and Marcus Burnet. Of course, the first mentioned was discredited at the 2022 Oscar ceremony, after he sold actor Chris Rock a bang for his head after making a joke by his wife. Because the whole world spoke of shame about this, it became a bit quiet around Smith and he has done little more. This fourth Bad Boys film should give his career a big boost again and time will tell if the world has already forgiven Will Smith. In my case, I never blamed him for anything and I thought it was all very exaggerated how everyone reacted. I have always found Smith a good and above all nice actor and nothing has changed at all to date. The third Bad Boys For Life from 2020 is nice, but didn't manage to hit the level of the first two films, I expect the same from this fourth part and that's fine, because this will be a lot of action and humor where entertainment is guaranteed.

And that's it, Bad Boys: Ride or Die gives exactly what you expect in advance and offers a tight two hours of pure popcorn entertainment. The film opens with a bickering Mike and Marcus. Marcus has to live healthier for his health, but when the two with screeching tires race across the highway, Marcus really wants to get something to drink. He gets 85 seconds, where Marcus seizes this moment to buy a hot dog and war Skittels within that time, but then the case is robbed. When Mike furiously walks into the case, a gun is immediately pointed at him, but Mike immediately starts whining at Marcus about his eating behavior. Bam! Opening film, something that immediately leaves its mark on the rest of the film. The gradient just fits perfectly with the predecessors and the directors on duty know how to make the course go as it should. Perhaps a point of criticism is the rather dynamic camera work. You may not really realize this at the beginning of the movie, but when the big action scenes come, it sometimes works disturbingly. Especially in the big end fight, where switching to a first person shooter mode, it looks rather cheap shooting. This was already shown in a making off, in which Smith controlled the image with his movements with a camera around his waist or on his arm.

The movie is really full of spectacular action and it's impossible for you to get bored. When Mike and Marcus try to purge the name of their deceased chief commissioner, they are forced to work with the captured Armando, son of Mike of course and bad guy in the previous film. Armando is the only one who can identify who is behind the plot. Unfortunately, the shoe is a bit pinching there, because although the writers may have tried to keep the story mysterious where the outcomes should amaze the viewer, the course and the outcome is very predictable and that is a shame. You will actually know quite quickly how or what in the 'trust no one' cat-en-mouse game where you eventually get stuck with a 'see' feeling. That's quite a shame, because this could perhaps have been prevented with some better writing, where you would still have a reasonable surprise to expect, but none of that. You actually see this very often in these kinds of films and of course you don't go there for a heavy plot twist where your mouth falls open, but here a very easy way is chosen to stay honest. Does that affect the film a lot for the rest? No, because as indicated earlier, you just get what you want and what you expect.

Bad Boys: Ride or Die is already the fourth film in the series and gives you as a viewer exactly what you expect from it. Will Smith and Martin Lawrence are the bickering police duo again and end up in an explosive situation again. Perhaps a little more attention should have been paid to the story itself, because that is very predictable, but well, because you are constantly entertained, a large part of the audience will be a concern. However, the camera work is sometimes just a little too dynamic, making some things difficult to follow. For the rest, this is just popcorn entertainment from the top shelf and as mentioned you just get what you come for, a lot of fun humor with action, action and more action. If the Belgian directors Bilall Fallah and Adil El Arbi continue to do this, they can still make a few films, because this is just wonderful set your mind on blanc and just watch and enjoy without fuss or other difficult hassle.","June 7, 2024 (United States)"
48,7.0,8 June 2024,"This movie was great! Very easy to digest, not as vulgar or over the top cursing like the others so maybe people miss the edginess but it Definitely deserves an 8 out of 10. Good storyline, and it reminds me of the 90s and early 2000s movies that actually were enjoyable to go watch in theater with family.

The characters of course aging as well as the actors so the movie was a great adjustment for that. I feel that he should have passed the torch to his son in movie so it could continue the franchise. However, who knows. Reggie, ex military may be stepping up to the plate to be the next one in line.","June 7, 2024 (United States)"
49,10.0,16 June 2024,"No! No no NO!! What was this?? Bad Boys 3 and Bad Boys 4 were/are the worst of the series.

Sadly, the franchise has delved into Fast & Furious territory-crappy story, terrible dialogue, forced jokes, predictability, and horrible villains. But hey, at least it's still better than than tard Madame Web. That's the WORST movie of ALL-TIME. But I digress ...

Bad Boys needs to desperately return to its roots, ie Michael Bay. At least he can make the same ol' mindless action type of stories look and feel cool.

Bad Boys has gone downhill with the two brothers directing. Don't get me wrong, they can do a good job, but just aren't right for this franchise. Don't you agree?

While I was watching Bad Boys 4 tonight, I was really thinking about their Batgirl movie that got shelved, and how it may have looked. I mean, would you have wanted to see a Batgirl movie in the Bad Boys 3 & 4 tone?

The jokes didn't really hit. And sure, I LOVE movies of all types. This was strictly a popcorn, escapism movie-a very far cry from the rather serious yet comedic tone of the 1st Bad Boys. Martin Lawrence was overdoing everything. And cracking jokes while getting shot it is getting lamer and lamer with every movie.

The editing was atrocious and the editor needs to be fired honestly. The story was completely uninteresting, as were the villain and any supporting character. Who approved the script? It ALL STARTS WITH THE SCRIPT, PEOPLE!!

""Oh, they go have a shootout at the former crocodile amusement park, and then a crocodile shows up and .."" I would've stopped them right there and said ""Are you out of your mind?""

Anyway, I've written enough. I'm a HUGE Will Smith and Martin fan (I grew up in the 90s) but it's safe to say they I will not be supporting another Bad Boys film. Bad Boys 1 & 2 = CLASSICS, 3 & 4 = NO NO NO.","June 7, 2024 (United States)"
50,1.0,7 June 2024,"The story's nothing special with one-dimensional villains, damsels in distress and the attempts to tie it into previous films is pretty weak, but the Miami setting is wonderful and used very well with exotic nightclubs and an iconic culture. The frequent and frantic action pieces are exciting and intense with enough explosions, violence and good use of clever camera work, constantly jumping between different views of the scenes. The characters are funny with plenty of jokes and humour as they make fun of themselves and each other whilst accepting they have aged. A couple of good cameos and an ok run time, but the choppy editing is noticeable at times.","June 7, 2024 (United States)"
51,10.0,7 June 2024,"Will Smith is back! But Martin steals the show! Now this isn't some masterpiece by any means but this may be the most consistently funny and most crowd pleasing of the whole franchise! Bad Boys 2 is my favorite and the level of that movie's intensity is nearly matched with this new one. Crazy that a fourth Bad Boys would even be considered the best or most fun. But here we are! Now I will say I miss the grittiness and even the aggression of the first two, but I appreciate the homages to the OG and love the new ideas, and visuals the two directors bring to the franchise! There's also a great action moment that gets the crowd hype! You'll know it and love it when you see it! As much as I love what the directors bring, I do kinda hope Michael Bay gets to direct the next one (if the box office gods let that happen).","June 7, 2024 (United States)"
52,10.0,11 June 2024,"There is nothing, absolutely nothing in this film that is better than mediocre. But first a confession. I walked out after a half hour. Maybe it got better. It couldn't get worse. Cardboard villains, terrible music, poor photography, and heroes that are out of shape and having too much fun with each other. Nothing is better than mediocre. And I was a big fan of the original film.

It's hard to do #2 after a big hit and even harder to do #43, etc. Few films are able to keep up the momentum. This one should have stopped at #1.

It's no coincidence that the film is produced by the two lead actors. I can't imagine anyone else putting up their cash.","June 7, 2024 (United States)"
53,10.0,6 June 2024,"Really solid entry into the bad boys series. Entertaining enough and had good enough jokes to keep people laughing throughout. Sadly the movie is getting review bombed by people who admittedly haven't even seen the film due to Will Smith. It's clear that people have not forgotten the ""slap heard around the world"" and they never will as long as Will is on the big screen. Disliking Will Smith is fair enough but it's not fair to all of the other actors and actresses who did an amazing job. If you're someone who wants to see it, I would ignore the reviews and form your own opinion on it after seeing the film. The ratings don't do it justice.","June 7, 2024 (United States)"
54,10.0,8 June 2024,"5 out of 5 stars.

Bad Boys: Ride or Die is an awesome action comedy film that takes the fourth film in a exciting fun emotional territory. Will Smith and Martin Lawrence has this series and own it. They still live up to it by keeping this series fresh and grounded.

The plot is great. It follows more into deep territory as these characters are getting older with Marcus having a heart attack and coming to peace with what he needs to do. And Mike getting married and anxiety when it comes to shoot outs. It has a lot of family dynamics.

The action sequences are fun and exciting. The script and direction is filled with emotions, and action. The cast ensemble is great. The climax taking place in a abandoned amusement park was fun. The cinematography is great and wild with its fast moving angles during the shoot outs. The music soundtrack is great.

It is a film with fun action and humor. This series is still staying fresh.","June 7, 2024 (United States)"
55,4.0,7 June 2024,"I have been and will continue to be a Will and Martin fan! These guys showed up, showed out and entertained me in this movie. Prior to PanD19, I stayed in the movies. When I saw the trailer for this one, it brought me back. Total nostalgia, the movie previews, the seats, popcorn, people talking to the screen (yea I did a little and then I shut up) THIS MOVIE reminded me of a happy place!

I love a good laugh, cars, fighting and blowing stuff up. Bad Boys 4 gives you all of that and more. Absolutely loved this movie and will see it again with family. I know ppl are still in their feeling about the slap, I get it you're entitled to how you feel and spend you hard earned dollars. But I was taught not to judge because you don't want anyone judging you, no one is perfect, live and let live. For those on the fence GO SEE IT, you won't be disappointed.🔥","June 7, 2024 (United States)"
56,9.0,7 June 2024,"This movie of the bad boys series! Reggie's goes off and downs not give a dam!! Marcus and mike come to realization about their health and those age... the reunion between Mike and his son? Is amazing.. they add characters never before seen but it goes with the story so it does not feel like filler characters at all! I was amazied by the story telling! Such and amazing treat to see the amazing story unfold! So many side stories and main stories that this move was just an incredible masterpiece to witness!!! Reggie's Reggie Reggie!!! You guys just go watch it b worth every penny? F the negative reviews! F them all!! Do yourself the favor and go watch the best movie of the summer!! Amazing!! So much laughs, and action!!! F yes!!!","June 7, 2024 (United States)"
57,2.0,14 June 2024,"How this film is currently sitting at a 7.0 score in IMDb I don't know. It really is woefully bad in every way.

The story is so cliche, lazy and feels like it overstays its welcome. It just doesn't feel like there's much flow to it and it makes for a bumpy ride. It peddles so many tried and tested action film tropes and doesn't bring anything particularly new to the genre.

Then there is the acting which I must say is some of the worst Will Smith has ever done. He really feels like he is phoning it in on this one and it makes for an excruciating watch at times. Martin Lawrence gives a fine enough performance but his character is given dire dialogue that really grates. In fact all of the dialogue is either just cringe or cliche.

Then there's the villain of the piece who is a bland cookie cutter attempt at an antagonist. Him and all his goons are boring to watch and go through the evil guy motions.

I will say that there are a couple of half decent action set pieces, but the camera work doesn't always do them justice.

Maybe I'm in the minority here but this film just felt very lazy, boring and formulaic. Perhaps time for this franchise to say goodbye.","June 7, 2024 (United States)"
58,10.0,7 June 2024,"""Bad Boys: Ride Or Die sets the stage for an exhilarating start to the 2024 summer movie lineup. Despite some missteps from its predecessor, this film delivers a thrilling action-packed narrative, catering perfectly to fans of the franchise. Clocking in just shy of two hours, it strikes the ideal balance, keeping the audience engaged from start to finish. There's a standout moment midway through that elicits spontaneous applause, reminiscent of the awe-inspiring scene in 'Captain America' when he wields Thor's hammer. Personally, I found it immensely enjoyable. While it may fall into the category of 'dumb-fun,' it masterfully blends cinematic comedy with adrenaline-fueled action, making it not only rewatchable but a definite must-see.""","June 7, 2024 (United States)"
59,10.0,12 August 2024,"Longtime, not to mention long in the tooth police partners Mike and Marcus ride together...they die together...and now are back in a superfluous sequel together. Mike is attempting to settle down, Marcus is trying to avoid stress, but that all goes out the window when their late superior officer Captain Howard is implicated to be in cahoots with a dangerous drug cartel. Naturally they feel inclined to preserve the posthumous legacy of their fellow policeman. Beyond good use of the Miami scenery, there isn't much going on here to justify this sequel's existence; it shoehorns in some major characters who aren't given anything substantial to do, with a stale plot that runs on autopilot featuring generic bad guys, uninspired action scenes (with disorienting camera work), and forced attempts at humor which continually flop. The results aren't funny or exciting despite how hard Martin and Will try to make it work, and attempts to recapture the magic of earlier movies only highlight how lame and unneeded this newest entry truly is...whatcha gonna do? Find something else to watch. *½","June 7, 2024 (United States)"
60,10.0,11 June 2024,"This substandard superficial movie has ""rescued"" the summer season for Hollywood. That's incredible to consider with its rote hackneyed action scenes, the low angle too bright clumsy cinematography, gratuitous unnecessary ""look at me!"" cameos, and absence of laughs and effective humor, and the obvious ad libs that just doin't work (the Reba scene with the rednecks elicited no laughs in the theater). Maybe it's me but I just don't find Will Smith and Martin Lawrence bickering and yelling at each other for two hours as entertaining.

It's amazing to see that Furiosa flopped and Kingdom of the Planet of the Apes (both very decent movies) grossed a lot less than this travesty. If there is not better proof of modern American idiocy, I can't find it. The problem is with this movie's box office, there will definitely be a sixth movie.","June 7, 2024 (United States)"
61,9.0,8 June 2024,"Enjoyed the movie, felt like I drank four cups of coffee after the movie. A little old and new can't stop saying I loved the movie. Bring on another Bad Boys - ""The Afterlife"".

""This is Us"" fans will be surprised to see the actress that played Zoey, Melanie L. She did good, well represented.

Action packed and exciting I cannot wait for the directors cut of the movie I will like to learn about the back story and see the outtakes. Surprises popping every few minutes, never a dull moment.

Once again the film represented Miami well, the locations where they filmed were fabulous.

Going back to watch the previous movies to refresh my memory. What a great way to begin the summer.","June 7, 2024 (United States)"
62,9.0,7 June 2024,"WE GREW UP ON THIS.

Watch from 1-3 back to back...then watch 4 ride or die at your nearest theater.

5 stars makes sense! The storyline never fails, and as Martin and Will age, they never shine away from that! Why should we expect Martin and Will to look and act the same from bad boys 1? What?

Storyline.

The comedy, action, and all of the love between EVERYONE INVOLVED since day-one is astonishing. I am a movie buff myself and this is one if not, the only franchise that hasn't put out anything BUT badass and heart grasping. They literally never disappoint. Also, Reggie!! That's all I have to say.","June 7, 2024 (United States)"
63,10.0,7 June 2024,"I love the three previous Bad Boys, they're all 10/10 for me and Bad Boys: Ride or Die (2024) continues that tends for me. This is easily the 2nd best entry in the franchise just behind Bad Boys for Life (2020).

Positives for Bad Boys: Ride or Die (2024): Will Smith and Martin Lawrence are once again on fire with their phenomenal chemistry. The action in the movie is once again well shot and choreographed, as much as I do enjoy the action in the first two movies directed by Michael Bay, especially Bad Boys 2 (2003), these two directors out do Bay in every way possible. The humor is done very well. I also love the story and how they make Mike and Marcus the target of the police. The villain of the movie, played Eric Dane, is one of the most easy to hate villains that I've seen in any movies and that's entirely due to the fact that I primarily know Eric Dane as Cal Jacobs from Euphoria and I despise that character so much to the point when this villain finally is defeated emllby Mike and Marcus, I was rejoiced with so much happiness.

Overall, Bad Boys: Ride or Die (2024) is yet another banger in this franchise that never misses and if you love these movies then you'll definitely love this one.","June 7, 2024 (United States)"
64,10.0,6 June 2024,"This movie is an exhilarating, action-packed, and hilarious ride that delivers on all fronts. It's significantly more enjoyable than the third installment, likely due to the fresh vision of the new director, who has managed to elevate the franchise to new heights. The film showcases impressive and stylish cinematography, while still retaining the iconic touches of Michael Bay, the director of the first two Bad Boys films. Adding to the excitement, Michael Bay himself makes a cameo appearance, and there's even a nod to TikTok influencers. Overall, this movie is a total blast, providing full-on entertainment and a delightful throwback to the '90s era. It's a thoroughly enjoyable film that captures the spirit and essence of the original movies beautifully.","June 7, 2024 (United States)"
65,10.0,7 June 2024,"I just returned from the premiere of *Bad Boys 4*, and I couldn't be happier with the movie. We all have high expectations for sequels, and *Bad Boys* delivered once again! Although Part 2 remains my favorite, I haven't laughed this much in a long time. Martin Lawrence was hilarious, and Will Smith was fantastic! I would rank Part 4 as the second-best in the series. Like many others have said, if you don't take it too seriously and simply enjoy the ride, it's a fun and entertaining two hours. I hope it does well at the box office so they'll consider making another one. Despite the Bad Boys getting older, they still have what it takes to entertain!

I really don't understand the hate for Will Smith either! Yes, he made a mistake-just like all of us do. But you're there to be entertained, not to judge him based on his personal life. In the movie, he plays Mike Lowery; he's not Will Smith for those two hours. If we judged most celebrities the way some people judge him, we wouldn't have anything to watch or listen to. I don't condone his actions, but he defended his wife with a rash decision that he likely regrets. We've all been there at some point in our lives. Judge him by the character he's portraying, not by his real-life actions. And if you're one of those who insists on hating and judging him, I wish more people lived as perfectly as you!","June 7, 2024 (United States)"
66,10.0,6 June 2024,"I thought the 3rd movie wasn't the best. This was an amazing comeback. It was a thank you to the fans.

Great movie that had alot of laughs. I'm really glad to have gone to the first screening. Great cameos. Aweosme action and really funny scenes.

""Bad Boys 4"" delivers an electrifying blend of high-octane action and sharp-witted humor, staying true to the franchise's roots while injecting fresh energy and creativity. Will Smith and Martin Lawrence once again shine as the dynamic duo, bringing their signature charisma and chemistry to every scene. The film's intense action sequences are masterfully choreographed, keeping viewers on the edge of their seats from start to finish. The plot is engaging, balancing thrilling moments with emotional depth and unexpected twists. With its superb direction, standout performances, and a perfect mix of comedy and drama, ""Bad Boys 4"" is a must-watch for fans and newcomers alike. This sequel proves that the ""Bad Boys"" franchise is still at the top of its game, delivering pure entertainment with style and heart.","June 7, 2024 (United States)"
67,2.0,9 June 2024,"I haven't had fun watching a movie in a long time. The perfect balance between action scenes and comedic scenes. One of my favorite action movies of all time and they still managed to be funny and sarcastic at the same time. I found every single action scene, specifically the fighting scenes, extremely cool and interesting to watch as they switch between camera angles. This movie left me laughing and chuckling most of the time with their hilarious and perfectly times jokes; only a few movies are usually able to make me laugh. I loved all the actors and their chemistry, and the plot was so good. The ending of the movie is perfect. I was not bored once this entire movie.","June 7, 2024 (United States)"
68,9.0,8 June 2024,"Just finished watching the film and I gotta say I really enjoyed it! Martin is more active, Will is still doing his thing, and the rest of the cast was great as well. The action in this film was amazing as well! A few nostalgic moments that will make you think of the original in 1995. Must see! A lot of people rating the film poorly are doing so because they don't have good taste or they are still for some odd reason hurt about Will slapping Chris Rock. He's human and I'm pretty sure others have done crazy things too, yours just wasn't public. I don't understand some people. Ignore the critics and go enjoy this film.","June 7, 2024 (United States)"
69,10.0,6 June 2024,"These Bad Boy movies are always easy to watch. Ride or Die was no different. They did good with this one too. I thought it to be downright Spectacular. My eyes were glued to the screen.

This was an opening day viewing, on a Thursday. The movie house was packed. If this is any indication, the box office for this film will be off the charts.

The action scenes were plenty as should be expected. I can't even phathom what the stunt men had to go through. The actors deserve applauds, and not just Will Snith and Martin Lawrence. Great production overall. Major kudos to absolutely everyone involved.","June 7, 2024 (United States)"
70,9.0,23 July 2024,"The movie Bad Boys: Ride or Die, despite all its efforts to capture the audience's attention, ultimately fails to meet expectations and offers a thoroughly boring and disappointing experience. The storyline, which seems to aim for appeal and variety, comes across as extremely repetitive and lifeless.

The characters completely lack the necessary development and depth, and their dialogues resemble tedious clichés rather than real and impactful conversations. While the film tries to tackle some deep issues, these attempts are quickly forgotten due to superficial treatment and lack of attention to detail.

Overall, Bad Boys: Ride or Die is more a prime example of wasted time and energy than an enjoyable and impactful cinematic experience. The film not only fails to deliver on its promises.","June 7, 2024 (United States)"
71,8.0,9 June 2024,"The film features epic action and comedy between Will Smith and Martin Lawrence. I had a lot of fun with it, thanks to the great chemistry between the leads, the amazing action sequences, and the excellent camera work. However, Martin's obsession with Skittles and snacks felt a bit silly, as did the mystery surrounding their chief's cartel dealings. The movie was shorter than expected, but the side characters, like Reggie and Armando, were fantastic. The plot was average, reminiscent of an 80s action movie. It included some tense moments, such as a main character having a cardiac arrest and another experiencing a panic attack.

Now, about Will Smith: there's been a lot of backlash against him following the infamous Oscar slap. While I don't condone his actions, everyone makes mistakes. We all have our moments of poor judgment, and it's part of being human. We should focus on forgiveness. After all, we're Bad Boys for life! Fist bump!","June 7, 2024 (United States)"
72,1.0,8 June 2024,"Bad Boys, Bad Boys, what you gonna do? What you gonna do when they come for you! You heard it right ladies and gentlemen! Will Smith and Martin Lawrence, are BACK at it again, and both buddy cop comedy duos never disappoint!

I got to check out ""Bad Boys: Ride or Die"" in the cinemas, and I legit loved every single minute of it! The story was amazing, the comedy jokes they delivered was so hilariously funny, and the dialogue was great, and every camera shots they filmed was super cool, and every original moments was so well delivered and brings you back to the first Bad Boys all the way to the 3rd Bad Boys movie!

This is exactly why you go to the movies, and you decided to rewatch Bad Boys or any type films you really wanna watch over and over and over again!

And there's only one theme song you gotta remember the words lol, and keep singing the song, besides... what you gonna do when Will Smith and Martin Lawrence come for you? Lol

10/10!","June 7, 2024 (United States)"
73,7.0,6 June 2024,"""Bad Boys: Ride or Die"" continues the high-energy saga of detectives Mike Lowrey and Marcus Burnett, played by Will Smith and Martin Lawrence. Directed by Adil El Arbi and Bilall Fallah, the film delivers the franchise's signature blend of explosive action, sharp humor, and strong camaraderie. This latest installment sees the duo facing new challenges and adversaries while deepening their bond and exploring personal growth. With dynamic performances, exhilarating chase scenes, and a well-crafted plot, ""Bad Boys: Ride or Die"" is a thrilling and entertaining addition to the beloved action series.","June 7, 2024 (United States)"
74,6.0,6 June 2024,"Don't listen to those petty 1/10 reviews that have nothing to do with the movie but are a protest against Will Smith. I obviously don't agree with slapping Chris in the face, but just one star reviewing everything the man does now doesn't make sense and feels a bit petty. Anyway, on to the movie:

This movie is great! The chemistry between Martin and Will is so, so good! The comedy timing and delivery is on point. I laughed out loud multiple times in the cinema. The action is cool and there are some really sick shots in this film! Great job from the Belgian directors duo and their D. O. P. It shows some real creativity.

Watched it in IMAX, can definitely recommend!","June 7, 2024 (United States)"
75,10.0,20 June 2024,"All the same plot , martin Lawrence stole the show..... will Smith was just his same old actor in every movie... no real acting skills. My recommendation is watch one 1 & 2 and save your money... same story but a lot younger. Was very disappointed, just the same old story line , same conversation between both actors and just hope for the best. Martin was funny and different were will Smith was the same old broken down, never smiled, always angry self. I really think it's time to retire new blood is needed, the revenge thing is getting old. And this was exactly that..... revenge like the last 3.","June 7, 2024 (United States)"
76,8.0,9 June 2024,"My first time going to see a bad boy movie in theaters and wasn't disappointed I loved movie , will and Martin have excellent chemistry and the action is always keeping you thrilled what more can I say go see the movie you won't be disappointed I'm over the slap at this point will smith is great at his craft And would love to see it again , it's a good way of kicking off the summer just right and get you in the right mood for movie going , I believe this one of the best of movies I seen in theaters in years you won't be let down most of the bad movies was good so I already knew that it would be a good one.","June 7, 2024 (United States)"
77,4.0,8 June 2024,"Nothing really new (besides a few fun drone action scenes), nothing really surprising (besides a Martin Lawrence thinking he is invincible after having seen a vision), but just another well made sequel...

The good: 2 guys goofing around, we know the drill, we know their chemistry and it still works. Especially Martin Lawrence's dialogues are quite funny. Fans of the earlier versions will be getting what they wished for, although dont expect fireworks, it's more of the same, but executed rather well...

Any bad? The supporting actors are rather lame and not impressive at all. It's B-movie level acting. Kinda disappointing, but a minor gripe.

All in all a nice sequel, even better than some of the earlier sequels...","June 7, 2024 (United States)"
78,10.0,8 June 2024,"If you are a person who searches for idealism and searches for every little thing to criticize the film, do not watch it. If you want to enjoy the exciting action that makes you immerse yourself in the film, enjoy its beauty, and see the most beautiful shots showing the city of Miami and enthusiastic scenes mixed with comedy, cinematic shots, and a variety of photography methods and intreging events, you should see it,diffenetly a memorable movie with your friends, and it will not disappoint you or make you bored, as it does follow a classic approach (villain, hero, revenge) which somehow worked to make me love it 10/10 feels, also feelt like a GTA game.","June 7, 2024 (United States)"
79,4.0,6 June 2024,"This film stays true to the genre and delivers everything it should. Will Smith plays his part well and the 'buddies' play off each other in the way we have come to enjoy. There is plenty of action and some good stunts, with a good back story. I was grateful that it did not have any of the romantic mush that so many films in this genre tend to include (who for???). Quality acting and a good pace means there is never a boring moment and the occasional light hearted moments stop this film from being overly dark or heavy. In a season of children's' films, this is a very welcome oasis. I cannot see how others here can rate it so low. It is all it sets out to be and does not disappoint.","June 7, 2024 (United States)"
80,2.0,12 June 2024,"The best thing about this film is that Michael Bay has a cameo. If that doesn't say it all...

Bad Boys 1&2 are amazing. Number 3 felt like a cheap video game adaptaion. Now 4 is just flogging a dead horse. It's the same jokes from the previous films, only very little of it lands because A. It's been done before and B. They ""Bad Boys"" are older now, they don't carry the same swagger.

It is constant references that make you go... oh yeah, that's like the shot in #2, and that's the same line from #1.

Having watched 3&4 by the same directors, I honestly think their love for video games shines through... from the camera angles, to the dialogue, set pieces etc - if this was a online multiplayer it might work. It does not translate well to the big screen at all.","June 7, 2024 (United States)"
81,9.0,8 June 2024,Bad boys ride or die was action packed and was awesome loved every minute of it This is how a summer blockbuster is made great action great story and plot a great cast This was a thrill ride Will Smith and Martin Lawrence are so funny in this one they really bring their a game I enjoyed the action sequences they were very will done and put together I enjoyed the characters this time around I love how this one connets to Bad Boys 2 We do see some flashbacks to both Bad Boys 2 and Bad boys for life that was cool I find this one better than Bad Boys 2 if you are looking for a fun time at the movies with a great cast action sequences story and plot Bad Boys Ride or die is it.,"June 7, 2024 (United States)"
82,5.0,22 June 2024,"So i went to the cinema with all these 8+ stars reviews expecting something really good.

The first 30' of the film were so so bad i was about to get out. The script was really forced and the jokes weren't funny. I think i had high expectations...

Also the plot didn't make much sense at all. The characters bonds were also really forced and it made me feel like if i was watching some TV B series at disney XD.

And im not that guy who is just boycotting will smith, i love most of his films, but this one isn't on that list. The other guy (idk his name) had the unfunniest script i have ever seen, and he was ""the funny one"". The forced faces and jokes were super cringie. Don't watch this please. I think the other people must be trolling otherwise i had seen the wrong film or smth.

And i was also expecting epic action, but idk in some parts it was like pegi 12 and u didn't see nothing and in another parts i was like 18??

There was almost no melee combat, all guns and not epic. Disappointed.","June 7, 2024 (United States)"
83,9.0,8 June 2024,"What a horrible movie, I was twirling my thumbs! Did the producers actually read this script? The direction and actors did a great job with a sorry plot! They should go back and look at Darth Vader in Star Wars, don't you want to be Darth vader? The villains in this script are supposed to be developed, yet they come across his human-less cardboard cutouts. You know even Darth Vader had a little bit of humanity. Something that drove the viewer to be intrigued by the villains plan. If you wanted to make a slapstick movie about two cops, you could have at least worked some good dialogue. I can't remember one quote from the movie. This is one of the most unrewatchable movies I have ever seen. But what do I know, everybody above the line got paid some big bucks. The purpose of this movie was to pay people, not entertain. I imagine it will lose money and show up on streaming video with viewers forgetting it very soon. Great camera work on the Florida city skyline, facepalm! Even the scene with the local white guys was just horrible. I was the only one in my theater for the 6:00 showing on thursday. And looks like the box office shows that no one trusts these guys to make a good movie. Jerry Bruckheimer approved the script? I simply don't believe it. It was rushed. I was bored.","June 7, 2024 (United States)"
84,2.0,8 June 2024,"OH HECK YEA, what a return for the bad boys, I was genuinely laughing my balls off the entire time. Every moment was filled with hilarious remarks and moments that blew me away. The audience that was with me had a blast and recognized every nod to the previous films. The dynamic between Will and Martin are brilliant held to together from this bond created by the love that is left from this franchise. I honestly believe that Adil El Arbi & Bilall Fallah were excellent choices to continue this series, the cinematography felt unreal. In some scenes it felt like I was watching a first person shooter and other scenes I felt like I was watching brutalities that would be in a John wick movie. After this I would love to see where they take the story although for now, this was a great place to end the Ride.","June 7, 2024 (United States)"
85,3.0,7 June 2024,"Worth the theater??? Idk. Wasnt anything special but ol Reggie had a great part. The other supporting characters were meh, marcus and mike were typical selves and no matter how you feel about Will Smith after his shenanigans, it was ok. Some over done explosions, i wish hollywood would stop with that and keep effects more realistic. (cars exploding and flipping over after a bullet to the radiator type stuff or a frag grenade exploding into a huge fire ball). I feel that action flick style from the 80s should be over and people should be shown a more realistic action sequence. Hollywood would save a lot of money and people wouldnt have a false idea of what a rifle does.","June 7, 2024 (United States)"
