,Rating,Review_Date,Review,Release_Date
171,9.0,6 July 2013,"This one is excellent movie. I am from India i don't get too much foreign titles in theaters. But i watched this movie last night it was too good.Its a comedy between friendship and trust and its based on a true story.its not an innovative story or highly budget flick but it guarantees good humour and pranks. Now its one of my favorite movie . brilliant acting by every one of them not too much sentiment or comedy. My rating is 10/10 . this is one of the movie you should watch before you die..! Thanks to its strong cast and some remarkably sensitive direction,A movie or rather true story of two men who should never have met--a quadriplegic and a street con.François Cluzet as Philippe and Omar Sy as Driss make you sit tight on chair for the whole movie because it's a plausible enchantment.","November 2, 2011 (France)"
172,1.0,29 September 2012,"To be honest I didn't even know this was a foreign film, till I started watching. I saw it on IMDb's best since 2011 list and decided to give it a shot.

This was a fantastic story that was portrayed brilliantly. It left me smiling nearly the whole movie.

Any person that just likes a good story about life, friendship, hardship, and man overcoming his fears(no matter how small), this is a movie for you.

still smiling...

:)","November 2, 2011 (France)"
173,9.0,22 December 2012,"This movie is brilliant. It is about two men from different background, interest, class, and culture developing a close friendship and lighting up each other's world.

It touches your heart, it is not emotional but it takes you on an amazing emotional ride about what it means to be human, dealing with the tragics in life, the things we feel helpless about, anger, fear, passion, love, beauty, intellect, and hope.

It leaves you feeling a mixed of emotions and just speechless.

It is sooooo real, and using Driss's favourite quote, it is ""pragmatic"" and it is life.

It is also entertaining and funny, from the beginning to the end. The music is amazing, and love the irony about art.

Very smart indeed!!!","November 2, 2011 (France)"
174,7.0,20 March 2013,,"November 2, 2011 (France)"
175,1.0,16 November 2014,"Rare do you watch a film where the energy just bounces off the screen leaving you with a warm glow. I felt after watching this movie one of those life affirming moments - a clear summer sky where the clouds are full, loaded with health and the warm light that seems to last forever showing off the land about you typical of summer evenings.

This 'glow' is because the principal casts are excellent. I cannot direct a negative to any of the casts, pinpoint a scene where the acting was forced or lacking in motivation. Omar Sy is infectious as a performer. He struts. He dominates with his energy. Whoever cast him deserves praise, as he is the right balance between cock sure attitude and understanding. Francois Cluzet pedigree dates back decades, and his assured but restrained performance is the right level of rebound compared to Sy's exuberance. Trust in a maestro to deliver a seasoned performance. It would be easy - and a major oversight - to read the synopsis about the movie and believe the subject matter depressing. Funny, moving, idiosyncratic, unexpected, real, intimate, soul praisingly positive, and many other adjectives could be used to describe this excellent film.

I stumbled upon this movie knowing little of its release or background, and its a gem of a film. One of them films you watch and yell, 'yesssss to life'.

The fact that its based on a true story is inspiring in itself. The production value fulfilled the necessary parts to realise a wonderful and life inspiring story, achieving for once, the medium of film to rank in the spheres of great art. An aesthetic tonic for the soul.","November 2, 2011 (France)"
176,7.0,18 August 2013,"This went straight into my top 3 films ever seen, just such an evocative and believable storyline, and masterfully crafted as only French films are. There is an inexplicable beauty to some French films, such as Amelie and ""Untouchable"" was of the ilk but so much more powerful given the context and nature of the two main characters. I cannot recommend this enough, I saw it alone, then took my 15 yr old son who also found it moving and wonderful, Nd then saw it with my boyfriend, whose 30 yrs as a hospital doctor have made him harder and more cynical than I, but he too was moved by this delightful, lighthearted approach to what many would see as a tragic story, and is raving about it to his friends too. I cannot recommend it enough it is a 10/10 without a doubt and it is an absolute travesty that it has not received the acclaim it deserves.","November 2, 2011 (France)"
177,3.0,10 January 2013,"I NEVER post a professional review BUT now - - ROGER EBERT reviewed this and said exactly what I felt and wanted to say about this film. Rather than trying to paraphrase his review I am simply posting his original review found on his web page: (since links are not allowed i have put spaces in the link. you need to remove the space to follow the link)

http://rogerebert.suntimes.com/ apps/pbcs.dll/ article?AID=/20120530 /REVIEWS /120539995/ 1023

It might help to think of ""The Intouchables"" as a French spin off of ""Driving Miss Daisy,"" retitled ""Pushing Monsieur Philippe."" A stuffy rich employer finds his life enriched by a wise black man from the Paris ghettos and takes lessons in funky music and the joys of marijuana. This is a story that has been told time and again in the movies, and sometimes the performances overcome the condescension of the formula.

The film was an enormous box-office hit in France, and indeed, it is easy to enjoy. Philippe (Francois Cluzet) is a millionaire who was paralyzed from the neck down in a para-gliding accident. Driss (Omar Sy) is a man out on parole for robbery, who applies for the job of Philippe's caregiver only so he can be rejected and get a signature on his application for unemployment benefits. As Philippe interviews one boring job applicant after another, we begin to understand that he needs not only physical help but someone to cheer him up. Driss' cheeky irreverence is refreshing, and Philippe astonishes him and his own household staff by offering him the job.

The movie tells the story of a growing relationship between these two likable men, based on Driss' confidence that Philippe will improve if he escapes his stuck-up lifestyle and samples the greater freedoms of an immigrant from Africa. There may be a certain truth in this, but the education of Philippe proceeds in a series of essentially insulting clichés. Driss, you see, has rhythm and soul, and if only Philippe can absorb some of that, he'll be a happier man. He'll still be a French millionaire surrounded by a protective staff, he'll still be paralyzed, but he'll be happier. How many times have we seen the scene where an uptight square inhales pot for the first time and a smile slowly spreads across his face? ""The Intouchables"" has an element of truth that it never quite recognizes. The role of a good caregiver is hardly limited to lifting, bathing, grooming, dressing, pushing and supplying medicines. The patient is faced with a reality he finds it difficult to accept: he has been deprived of all he once took for granted, such as the simple ability to walk across a room. A caregiver can't provide that, but he can provide something more valuable, companionship. Philippe's wife is dead, his teenage daughter is a snotty brat, and his staff is preoccupied by their salaries and status. Driss comes from a different world.

The success of the film, despite its problems, grows directly from its casting. Francois Cluzet, who acts only with his face and voice, communicates great feeling. Omar Sy is enormously friendly and upbeat. He reminded me of the African immigrant played by Souleymane Sy Savane in Ramin Bahrani's ""Goodbye Solo"" — a film that avoided the traps that ""The Intouchables"" falls into.

The appeal of a film like this, and it is perfectly legitimate, is that when we begin to feel affection for the characters, what makes them happy make us happy. Caught up in the flow of events, we allow many assumptions to pass unchallenged. The writer-directors, Olivier Nakache and Eric Toledano, are cheerfully willing to go for broad gags, and their style is ingratiating. But at the end, by looking through the foreground details, what we're being given is a simplistic reduction of racial stereotypes.

That was also true of ""Driving Miss Daisy,"" but it was a period picture set in the South in the late 1940s, with older characters who had been shaped by their times. There was a plausibility there. ""The Intouchables"" is more of a soothing fantasy.

by Roger Ebert - May 30, 2012","November 2, 2011 (France)"
178,8.0,24 February 2013,"This is a don't miss film if there ever was one! Any age will find this film to be one of the best films they have seen in years. Even teenagers, who typically only want to see action films, will be drawn to this film. One does not even remember the film was subtitled. This is the story of a quadriplegic who continually needs to find new caregivers because of how badly he treats them. He finally finds the most improbable candidate and hires him. This begins a fantastic and very funny relationship that kept me spellbound for the whole movie, as it did the entire audience. When it ended, the audience all clapped loudly. See this movie if you want to laugh a lot and if you appreciate the development of a true, unique friendship.","November 2, 2011 (France)"
179,1.0,4 January 2020,"Great acting & good story. No masterpiece, but I enjoyed it a lot.","November 2, 2011 (France)"
180,9.0,27 March 2016,,"November 2, 2011 (France)"
181,1.0,5 December 2012,"One of my favourite films is THE INTOUCHABLES with the famous actor Omar Sy who became popular because of the TV show 'SAV'. A wonderful and emotional story about Philippe, a rich quadriplegic who requires a live-in caregiver.

One the plus side, the movie is funny and sensitive at the same time. In this role Omar keeps his trademark hilarious attitude. He gets the job to work for Philippe, played by 'Francois Cluzet'.

Philippe loves Cedric's behaviour and attitude (Omar Sy) because he treats him like a normal person without mercy or sympathetic. In this movie you will discover a story of love and close friendship.

Moreover, this movie is taken from a true story which make the plot even more real and attractive.

Go and see this film. You won't be disappointed.","November 2, 2011 (France)"
182,1.0,9 October 2012,,"November 2, 2011 (France)"
183,1.0,13 July 2012,"Okay, so my first concern why I didn't want to watch The Intouchables was the story itself. Like it was scavenged from a Hollywood studio's thrash can: ""A disgustingly rich quadriplegic guy hires a down-on-his- luck young man from the projects to be his personal aid. The cool dude shows the stuck up old man how to have fun and in return the rich guy teaches him about arts, manners and whatnot. Initially they have a few quarrels that mostly derives from the social, racial and age difference (and that the man is actually paralyzed from the neck down) but in the end they grow close and live happily ever after."" That really sounds like something Hollywood might cook up. Like Scent of a Woman or Flawless.

But here's the catch: This movie is based on true events. Not in the sense as Titanic for example, where the only historically accurate fact was that ""the ship sunk"". It really how it happened in real life as depicted in this movie. Philippe Pozzo Di Borgo (the real life billionaire who this movie is about) personally oversaw the making of this movie to make sure it depicted the story of him and Abdel Sellou (his aid) as realistically as possible. Sure, they took a little artistic license here and there, but it's mostly accurate.

The thing about cripples and terminally ill patients is that most people don't know how to handle them. Dr. House said it best in the series, that once people know you have cancer, from then on everything will be about cancer. People will feel obligated to feel sorry for you 24/7. They will be overly attentive, overly helpful to the point of annoying and will be really careful about how they talk to you. They will never ever just be themselves around you. Even if you've accepted your condition a long time ago, and sometimes you just wanna forget your debilitating disease, you'll be reminded every single time by these people who cannot NOT see the cripple or the person with the death sentence when they look at you.

What this movie offers is a unique insight into a relationship that defies this. Driss is brash, brazen and completely disregards the notion of feeling sorry for Phillip. He acknowledges the fact that he is a quadriplegic, and he slowly learns to take care of him, but he seemingly refuses to be the gloomy oh-I'm-so-sorry kind of hypocrite society wants him to be. Instead, he makes fun of Phillip's condition on many occasions making even Phillip himself laugh. He introduces a fresh and invigorating energy into Phillip's life, which makes him see the world in a new light. Instead of wallowing in the sad and painful past, he starts to look to the future, take chances and make the best of what he can of what he still has.

All in all, The Intouchables was a really positive surprise. It's not a perfect movie but it's a perfect story.","November 2, 2011 (France)"
184,7.0,10 April 2012,"Before watching, my only expectation was, that it really is a comedy, not a drama with two laughs in it. Turns out, it was a comedy with very subtle touch of drama, it is a movie worth every second of your time... does it have flaws? I don't know, I was too busy enjoying every minute of it. Captivating actors, beautiful script and great sense of humor. This is one of those very rare movies that make a tiny change deep inside you and you'll know it happened when the movie is over. Watching this, you can laugh at a tetraplegic's shortcomings without feeling bad, because it is in absolutely good spirit, you can laugh at the serious things in life, because they can't kill you and somehow can always find a way to have some fun no matter what.","November 2, 2011 (France)"
185,8.0,1 December 2018,"Truly a masterpiece; The Intouchables is a heartwarming and heartfelt story of a remarkable and true friendship between a quadriplegic and his aid. With some genuine laughs and thoughtful drama thrown in, The Intouchables is a touching movie that will leave you will the feel goods for a long time to come.","November 2, 2011 (France)"
186,6.0,5 June 2013,"The movie revolves around 2 people, a quadriplegic aristocrat and a black guy hired as his care taker. The movie showcases the turmoil, a quadriplegic faces in his life and shows how little things in his life bring about great joy. It also stresses on the point that how the small things we generally ignore, provide with relief n happiness in times of adversity when focused upon.

The acting in the movie is brilliant. Francois Cluzet has given an outstanding performance as the quadriplegic. As far as Omar Sy is considered, I couldn't say he was acting at all. It was as though I was actually seeing things happen in real life as they unfold. He was deeply in character and has delivered an award winning performance.

Overall, the movie is thought provoking one, rich in emotion n detail. I give it a 8/10.","November 2, 2011 (France)"
187,2.0,23 March 2013,"Rented this film with no intention of watching it but in a moment of boredom decided to give it a go . I didn't realise it was french and couldn't really be bothered with the subtitles but before I had time to turn it off I was already involved . the films is truly amazing from start to finish with an amazing perfromance from everyone in it . would put this in my top 10 films to see before you die with it currently being at number 1 . I could sit through the film again now even though I just watched it , the humour in it was perfect and had me cryin with laughter in more than one part . definitely a must see !!!!! 10 star film","November 2, 2011 (France)"
188,9.0,29 July 2015,"The Intouchables is a French comedy/biography from 2011 and stars François Cluzet (Tell No One, Little White Lies, French Kiss) and Omar Sy (X-Men Days of Future Past, Jurassic World, Samba). It was written and directed by Olivier Nakache and Eric Toledano (Samba, Those Happy Days, Tellement proches).

This film is about a quadriplegic millionaire named Philippe (François Cluzet) who hires a lower-class man from the projects called Driss(Omar Sy). With help from Driss, Philippe finds humour in his situation and Driss reminds him how to appreciate life again through setting him up on dates, listening to funk music and even giving him a joint.

This film is propelled by the performances by François Cluzet and Omar Sy. François gives his performance purely through dialogue and facial movements. Surprisingly he gives a great performance filled with emotion and humour. Omar Sy plays an incredibly likable character who can really make you laugh at points and at others make you feel very compassionate about his issues. Whenever the two are on screen together it is gold. I would compare their chemistry to those of buddy cop movies although this relationship is a lot deeper.

Another aspect of this film that I admired was the dialogue. Since there is no real plot other than the story of two men, the film is carried by a lot of good dialogue. For example, when the two are looking at a piece of art, Philippe asks Driss why he thinks people are interested in art, Driss replies with because it's a business when Philippe tells him it's because it's the only thing one leaves behind.

This film is basically the French version of Driving Miss Daisy, that is not to say this film is bad. This film's strongest points are writing and acting, but after that it's pretty thin. Directing or cinematography isn't anything special and the piano soundtrack sounds like something that would be added to an amateur short film. Yet this is still a heartwarming film it seems like it is a little overrated.","November 2, 2011 (France)"
189,1.0,29 October 2014,"The Intouchables is an amazing movie/experience for anyone to partake in.

Whether you have a great and easy life, or a sad and hard one, this movie will help you to find the in-between. Laugh, love, cry, and feel connected to each and every character.

This movie is a diamond in the rough. Where so many movies have failed to show every aspect within living with disability, whether it be yours or someone else's, this movie delivers it flawlessly. With laughter, it will bring you in. Then you start to see the realism of this world within disability.

So beautiful. So heartfelt . So sad. So funny. So perfect.

I strongly recommend this movie to all of society.","November 2, 2011 (France)"
190,9.0,23 December 2014,"Wow, I was surprised.

I am a injured person myself so I deal with a few care givers.

This is a story that winds around so sit back and enjoy the ride.

I was really pleased by Phillipe and the staff. I thought it could have woven in more of the former family.

You will like it. Sometimes you have to read quickly though. One thing I like about these foreign films is the scenery, which is very nice indeed! Maybe I didn't catch it but the ending was a little sloppy. Why did he leave? Be sure to watch the credits because it will tell you a little more","November 2, 2011 (France)"
191,1.0,4 October 2013,,"November 2, 2011 (France)"
192,8.0,15 June 2012,"Intouchables is probably one of the best French movies of the last few decades. It's not hard to see why it raised such a tremendous furor in Europe, and now it's creating an even bigger fan base for itself in the United States. It's so utterly pleasurable and heart-warming. Don't look at it as a foreign feature, though, or you will miss ale the excitement. It's a movie simply made for the viewers to love and remember. Films like this one don't come out too often these days, so just sit back and enjoy it while it's still out on the big screen.

Intouchables presents a truly touching story about an unlikely friendship between an older, extremely rich, but severely paralyzed white man and a black man, who just got out of prison. Philippe is in need of a caretaker and as soon as Omar steps into his house he realizes that he might be the right person for this specific role. The plot doesn't concentrate too much on the way that those two guys connect over time, but quickly shows how they got so fond of each other. It was as if they were meant to work together and, in the process, become 'intouchable', in a very profound meaning of the word, and inseparable by any outer force. It's fantastic to see how people from completely different backgrounds are able to form such a strong bond and spend so many wonderful days and nights together. Even though at first it might seem that Omar may be overly vulgar, disrespectful, ignorant, and simply inadequate for this hard job, Philippe is still eager to give him a chance. What's more, many of Philippe closest friends don't approve of his new companion, but that doesn't discourage him.

It is simply remarkable, how Omar is able to bring warmth, enthusiasm, and so much fun into Philippe's life. They actually operate on the same wavelength, as it might seem, sharing the same views and opinions on various topics. Through Omar Philippe understands that sometimes all it takes to achieve pure happiness is to let go and do what one feels like doing, as if nothing really mattered, even if you are attached to a wheelchair.

And with that moving tale the movie creates a very powerful message, showing that all the wealth and money isn't capable of making a man truly happy, when he doesn't have someone to share it with. It's the richness in heart and mind that really matters, not the abilities of a body blessed with fortune and power.

Through his brilliant, funny, and very real performance, Omar Sy will probably give his career a fantastic jump start. He is able to show the transition that his character goes through, from a cold man living on the streets, to a deeply compassionate and art-loving protector, in the most convincing manner.

The amount of clever, laughable, and sometimes insulting (but timed very adequately) jokes is simply overwhelming. Also, notice the amazing mix of classic music and 60's soul and the way it enhances the visualization of this very peculiar friendship between the characters.

I don't think that if someone would've come to me with a script and said: 'Listen, I got a story about a young black guy who makes fun of a handicapped man and gives him weed to smoke just to make him feel more relaxed' I would've bought it.

It's a simple exaggeration, but through that straight statement I want to show that the movie has yet so much more to offer, making the marvelous Intouchables a true stand-out movie of the last few years. Highly recommended.","November 2, 2011 (France)"
193,9.0,7 March 2013,"Films such as THE INTOUCHABLES come around far too seldom and when they do the public should somehow be advised that here is a cup of magic that could alter the manner in which we relate to each other and to the world tainted by schisms of societal errors. Written and directed by Olivier Nakache and Éric Toledano the film was inspired by the true story of Philippe Pozzo di Borgo and his caregiver Abdel Sellou, discovered by the directors in 'A la vie, à la mort', a documentary film. Of note, the book version of the film's story was written and released after the film enjoyed great success. Written by Abdel Sellou the book 'You Saved My Life' tells the extraordinary true story of the charming Algerian con-man' friendship with a disabled French aristocrat. Sellou's book shows the real man behind Sellou/Driss's smiling face. The book takes us from his childhood spent stealing candy from the local grocery store, to his career as a pickpocket and scam artist, to his unexpected employment as a companion for a quadriplegic. Sellou has never before divulged the details of his past. In many interviews and documentaries, he has evaded or shrugged off the question of his childhood and his stay in prison, until now. He tells his story with a stunning amount of talent, with humor, style, and--though he denies that he has any--humility. Abdel Sellou now lives in Algeria with his wife and three children, where he runs a chicken farm. He remains close to Philippe Pozzo di Borgo, who lives in Morocco with his second wife and two children.

The cinematic version of this relationship is an irreverent, uplifting comedy about friendship, trust and human possibility. After he becomes a quadriplegic from a paragliding accident the aristocratic intellectual Parisian millionaire Philippe (François Cluzet) is interviewing candidates for the position of his caretaker with his secretary Magalie (Audrey Fleurot). Out of the blue, the rude ex-con African Driss (Omar Sy) cuts the line of candidates and brings a document from the Social Security and asks to Philippe to sign it to prove that he is seeking a job position to receive his unemployment insurance. Philippe, impressed that Driss is the only candidate who does not look at him with pity, challenges Driss and offers a period of adaptation of one week to him to gain experience helping him. Then Driss would decide whether he would like to stay with him or not. Driss accepts the bet and moves to the mansion, changing the boring life of Philippe and his employees, especially under the watchful and compassionate eye of the head of the house staff Yvonne (Anne Le Ny). As Driss reluctantly learns to move, feed, and clean Philippe, the two men discover a blunt but vital humor that not only bridges the cultural and class divide between them, but gives Philippe a renewed joy in life - and a chance to turn his passionate epistolary relationship with one Eleanore whom he has never seen into a chance at a second go at life.

The only aspect of this film that is somewhat distracting is that the film opens with a car adventure involving both Philippe and Dris which is terrific film making and very funny but does make the film's beginning (after the credits) seem less surprising. A very minor point, especially when the film ends with the same activity but this time drives it to an incredibly touching completion. Highly recommended on every level: both François Cluzet and Omar Sy are brilliant!

Grady Harp","November 2, 2011 (France)"
194,7.0,24 July 2013,"Their is a reason why this movie is rated higher than Lawrence of Arabia or 2001, just for the same reason the Shawshank Redemption is rated higher than Citizen Kane and the godfather. Because this is a movie about hope, love, patience....and all the characteristics we all hope we have. And what's wrong with that???

The movie is about two people who can not be any more different. One has his health, he is tall, strong and playful but no money and education what so ever. The other has all the money in the world but everything below his neck is paralyzed, he is reserved in manner. After they meet they quickly connect. It is as if they both find, in each other, the things they have been craving for a long time.

The movie was a hit with audiences when it came out but it is not that popular with critics because according to them it is too stereotypical. Well i don't agree with that one bit. I thought the movie handles all the moral issues very correctly. I was also sad to learn that this movie wasn't even nominated for a best foreign language film award, it is such a shame. Anyways, if you haven't seen this movie please do, because it is one of those movies that make you feel good from the very inside.

As for the technical stuff, i thought everything was spot on. the movie is put together in a way that makes you wonder if their even is anyone behind the camera which is a good thing because it shows how the actors are so natural in their rolls.","November 2, 2011 (France)"
195,8.0,22 April 2012,,"November 2, 2011 (France)"
196,7.0,20 May 2012,"Once again out of the darkness comes another touching piece of something special.

Such reality and great character work, especially from Omar Sy. It never once veered from the storyline. Everything flowed well from start to finish.

Throughout this movie you will laugh, expect true laughter. The music was wonderfully matched and was not overpowering.

Usually one shy's away from predictability as we yearn for a mental challenges, especially through movies, truly this was not the case as you would not expect such touching representation.

Congratulations to all involved!","November 2, 2011 (France)"
197,5.0,31 August 2013,,"November 2, 2011 (France)"
198,8.0,21 April 2012,"At first I thought - they say it's a comedy, but I don't see this story about handicapped person finish in other way but in tears. And I was right...only they were tears of pure joy! Both actors Omar and Francois deserve great acclaim for their roles. The chemistry between them is so flawless that by the end they convince you that you are rather looking a documentary then a movie inspired by a true story. Special honors to Omar as his role is what makes the movie. Though he may appear having the happily ever after end of a Cinderella story he fails to fall in the cliché and makes the audience twist and turn till the very end, most of the times laughing out loud. I very much liked the humor - fresh, well pitched, never overboards. So if you are seeking to lighten your spirit yet entertain yourself - try the nice touch of Les Intouchables!","November 2, 2011 (France)"
199,1.0,27 May 2013,"Amusing heartwarming drama about a quadriplegic millionaire who looks for a carer, but all the ""professional"" applicants are condescending, unfeeling and all about their paper qualifications and academic knowledge reducing Philippe (Francois Cluzet) to an object. Driss (Omar Sy) is at the interview just to get Benefits but his irreverence and dismissive laissez faire attitude actually meant that he treated Philippe like a person. A heartwarming relationship grows with it's ups and downs, bringing in more about each of their pasts and hopes for the future.

The film is simply filmed, with a witty and gripping script (subtitled into English), which isn't lost in translation. The actors Cluzet and Sy were brilliant in their respective roles with Cluzet brilliantly portraying quadriplegic, only able to move his head and face, but his acting is a commitment to trust in that he has to remain still and inflexible. Sy was exuberant, fun and wild but also showing sensitivity and well-portrayed comic-stupidity. There's music, art and dancing, love and sexuality, fast cars, adrenalin sports, laughs a-plenty but also desperation, struggle and prejudice.

It's well acted but whilst the plot is based on a true story, and has something for everyone in true 'underdog makes good' or 'Rainman-esque' style, the screenplay is lacking something. I'm not sure what it is, I think perhaps it's that there are holes in the characters, and in the plot and you are left with questions; you feel it's going to go a certain way... I expected more with Philippe's daughter 'Uncle Buck' style but liked how Driss lightened the mood of the house and brought joy and friendship to the story but ultimately there was something unfulfilled with his character, there wasn't enough depth and finish. I felt that use of Driss played to stereotypes, especially finding out that the original carer wasn't from Senegal but North Africa/Morocco and I wonder whether the story was exaggerated for the screenplay.

I liked this film a lot, highly watchable and enjoyable and a very good cinematic experience. I can see why this was lauded but it's not particularly original and did play to stereotypes and didn't feel exactly finished. I was glad I saw it though, and it is apparently France's second most successful film after Welcome to the Sticks. A wonderful soundtrack, the Chamber Orchestra scene was great.","November 2, 2011 (France)"
200,1.0,4 October 2012,"After missing last year's 'The Help' on principle (the principle being: black people have moved on; why can't Hollywood?), I couldn't help but approach 'Untouchable' with similar trepidation. My preconception was a misconception: It is one of the best films I've seen all year, and is by far the best foreign one. It's about platonic love between polar opposites. It's about hope and happiness.

Set in Paris, Olivier Nakache and Eric Toledano's heart-warming film stars François Cluzet (a dead ringer for Dustin Hoffman) as Philippe, a wealthy quadriplegic widower and Omar Sy as Driss, a brutish ex-offender from a Parisian project.

Looking for someone who will not pity him, Philippe hires Driss as his carer. Driss almost leaves until he sees his lavish quarters – and Magalie, Philippe's sexy auburn-haired secretary, who Driss makes it his mission to bed. Driss does pity Philippe, but never makes the mistake of showing it. Instead, the two make jokes at each other's expense and a bond very quickly (and believably) develops. They introduce each other to their worlds. One is replete with operas, art and literature; the other with girls, spliffs and street knowledge. By the end of the film they are inseparable.

This could easily have been a tale of race, like 'The Help' was, but that is inconsequential in this film. It is purely coincidental that Philippe is white and Driss is black. When Philippe's personnel look disapprovingly at Driss, they do so because of his rough manner, not his colour. One of the film's strengths is that it doesn't mention this detail, which is after all as irrelevant as it being set in France. One thing that ought to be mentioned is that Omar Sy is not just the help in this film; he's the star, commanding the screen with confidence, charm and credibility.

What cautions me from classing this as a perfect film is the few but prominent clichés. Philippe has a daughter who's so much the stereotypical spoiled little girl, and Driss's own family hates him. Also, the setups are overly familiar. Driss scoffs at Philippe's love for classical music and abstract art, but then learns to love Vivaldi and Bach, and then, astonishingly, creates a painting of his own which sells for 11,000 euros! This film is based on real people (Philippe Pozzo di Borgo and his carer Abdel Sellou), so these things may be accurate, but this isn't a documentary of their actual lives.

However, I can easily forgive these clichés because they are outnumbered by the many wonderful laugh-out-loud moments. Returning from a hiatus, Driss insists on shaving an unkempt Philippe. He snips away leaving Philippe looking more absurd upon each stroke, leaving him with a hitlerian moustache!

Already 'Untouchable' has achieved a phenomenal level of success. It is making and breaking records across the globe, and is beating such films as 'The Artist' to awards. It has rightly been entered as France's entry for next year's Oscars. It is sure to win.

www.moseleyb13.com","November 2, 2011 (France)"
201,9.0,30 September 2024,,"November 2, 2011 (France)"
202,1.0,30 November 2020,,"November 2, 2011 (France)"
203,1.0,22 August 2013,,"November 2, 2011 (France)"
204,7.0,21 March 2014,"I have been so annoyed by movies about miserable black people from the ghetto who are transformed by sweet, gentle Caucasians. Finally, the roles have been reversed! Finally the media is graced with a movie about a miserable Caucasian who is transformed by a sweet, gentle black person from the ghetto. I love to see the underdog maintain a positive outlook, a childlike exuberance, and an optimistic approach that is contagious. Yes, ""The Blind Side"" had a similar theme, but ""The Intouchables"" supersedes it, because a black person from the ghetto does not need to be mentally delayed to have a good heart. I recommend this movie to all those who don't mind reading captions for a good story. The acting was phenomenal and the fact that it is a true story just enhances the beauty of this movie.","November 2, 2011 (France)"
205,8.0,7 July 2012,,"November 2, 2011 (France)"
206,7.0,14 December 2012,"This movie just flows. The friendship, the warmth, the feel good factor, all of it sums up The Intouchables. How awesome should a movie be if someone can give a rating of 10 by just reading the subtitles?

It takes you right into the story without much ado.The acting is excellent as well as the cinematography. The emotional connect is a very important factor in any movie. This film gets full marks for the emotional connection it is able to make with the audience. Rather than seeing it, we actually feel it. The comic moments are also handled very well. It makes us laugh but the thread of the story is never fiddled with.

This is my first French movie and I am not disappointed. I recommend everyone to watch this flick as it is worth the 2 hours.","November 2, 2011 (France)"
207,1.0,24 November 2012,"Feel-good French film The Intouchables tells the true story of the burgeoning friendship between an old, aristocratic invalid and his young, impoverished caretaker. Sounds pretty lame, doesn't it? It sounds like the kind of film that, at some point, seems destined to travel down one of two paths, descending either into a lecture on the class differences between certain socioeconomic groups or a comparison between the relative hardships of near-poverty and living with a severe disability.

And therein lies the excellence of this film. Not only does it avoid both topics and, in so doing, keeps itself from becoming overly melodramatic, but it actually subverts audience expectations by persistently looking, as those Monty Python boys suggested, on the bright side of life. A big part of the film's charm is the effortless interplay between Omar Sy (caretaker Driss) and Francois Cluzet (Philippe), who clearly have a lot of fun with their roles while concurrently displaying total immersion in their characters.

If managed poorly by directors Olivier Nakache and Eric Toledano, Driss's avalanche of one-liners and practical jokes at the expense of his handicapped friend could've come off as misplaced and in poor taste. However, the acting pair's wit and comic timing turns virtually all hit-or-miss jokes into gold and contributes greatly to making The Intouchables...well...just plain funny.

In the same way that 'fun for the whole family' has comes to be interpreted as 'a living hell for anyone over six' by contemporary viewers, the classification of a 'dramedy' has come to imply a meagre handful of humour, quickly pushed aside to make room for a sob story. The Intouchables gets the formula right, injecting varied forms of comedy in between a genuine, emotionally investing subplot involving the lovelorn Philippe's pen pal Eleonore (Dorothee Briere). A toe-tapping soundtrack brimming with disco classics serves as the icing on the cake for this potentially Oscar-winning delight.

*There's nothing I love more than a bit of feedback, good or bad. So drop me a line on jnatsis@iprimus.com.au and let me know what you thought of my review. If you're looking for a writer for your movie website or other publication, I'd also love to hear from you.*","November 2, 2011 (France)"
208,9.0,23 September 2015,,"November 2, 2011 (France)"
209,8.0,27 April 2017,"Foreign Films are often disregarded when choosing a film to watch. Foreign Films can also be associated with 'black and white films' which tends to have a negative stigma with young people.

On a lazy Sunday afternoon when I would be scrolling through the net looking for a flick I myself would ignore the foreign sector as I would want something light and that wouldn't require too much effort.

I then came across 'The Untouchables' I started to watch and the first few minutes in I knew it was going to be a lifelong favourite of mine so I went downstairs and got a drink and snack and snuggled up in bed ready to enjoy now one of my favourite films.

If anybody is wanting to get into foreign films this is one that will defiantly let you ease into the genre, I guarantee you'll enjoy it. The genre of the film is so wide that I can recommend it to anyone.","November 2, 2011 (France)"
210,9.0,29 January 2012,,"November 2, 2011 (France)"
211,1.0,23 September 2012,"This a straight-forward and simply told tale of two men discovering a mutual co-dependence based on physical need. Not what you might suppose! This is a tale of a poor immigrant man trying to keep heart and soul together whilst suffering various forms of social exclusion and another man trying to experience life whilst trapped in a paraplegic's body. They are poles apart ethnically, socially, culturally and pretty much every other way too. Nevertheless, the pair bond together through their common pragmatism. The wealthy invalid wants no pity and gets none from his unlikely carer. The outcast finds he has a social as well as an economic value. A heart warming tale and beautifully performed by all the actors - striking a very authentic note, even though we can see some 'facts' have been changed in the telling of this tale.","November 2, 2011 (France)"
