,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
333,333,6.0,7 May 2023,"Well, it wasn't boring. At times I hated it, at times I loved it and this seems to be the consensus amongst most. It is a large, epic, ambitious movie. It is deeply, deeply flawed, crass and at times the screenplay is achingly poor and immature. There are few redeeming characters and a few are basically tropes. Yet, I can't get this film out of my head. Its grand scale and pacing is unlike anything you have seen recently and all the actors put in committed, impressive performances. The film is full of intention anachronisms, the characters speak as if the year is 2023 and there is a scene of an elephant defecating all over a character. This occurs in the opening sequence. Truly a wild ride and I expect that this film will be reassessed critically over time.","December 23, 2022 (United States)",well it wasnt boring at times i hated it at times i loved it and this seems to be the consensus amongst most it is a large epic ambitious movie it is deeply deeply flawed crass and at times the screenplay is achingly poor and immature there are few redeeming characters and a few are basically tropes yet i cant get this film out of my head its grand scale and pacing is unlike anything you have seen recently and all the actors put in committed impressive performances the film is full of intention anachronisms the characters speak as if the year is and there is a scene of an elephant defecating all over a character this occurs in the opening sequence truly a wild ride and i expect that this film will be reassessed critically over time,POSITIVE
334,334,9.0,3 February 2023,"It's pretty much everything good and bad you can imagine about Hollywood.

As Damien Chazelle said, this film is his love letter to the movies, or may I add, to the film lovers, and a hate one to the very industry.

The remarkable scores, throughout the entire thing, kept reminding me of La La Land, which it surely should. They did their jobs, create the unsettled, suspenseful, and rather gripping feelings in most of the sequences. In some scenes, the Jazz straight-up gave me glimpses of the director's 2016 award-winning film. These might as well be my favorite aspect of this piece of art.

The casts are just phenomenal. I meant, how are you going to make a movie about the 20s, or 30s Hollywood if you're not going to star Brad Pitt? The old guy just did it again. His character was, without a doubt, lovable and unexpectedly, piteous. Now for Margot, I believe she really just went ""all in"" for this one. Hers and the memorable performance of her partner, Diego Calva, whom I've seen on the screen for the first time, were what kept me invested throughout the middle and near the end of the film. After all, this is most likely that one ""lovely"" part of Babylon.

In conclusion, even though I, myself very much love this movie, I believe it's not going to be an easy watch. But if you consider yourself a film lover you should go watch it. You might hate it, and that isn't going to make you any less of a cinephile, or you can love it. You know, just like anything else.","December 23, 2022 (United States)",its pretty much everything good and bad you can imagine about hollywood as damien chazelle said this film is his love letter to the movies or may i add to the film lovers and a hate one to the very industry the remarkable scores throughout the entire thing kept reminding me of la la land which it surely should they did their jobs create the unsettled suspenseful and rather gripping feelings in most of the sequences in some scenes the jazz straightup gave me glimpses of the directors awardwinning film these might as well be my favorite aspect of this piece of art the casts are just phenomenal i meant how are you going to make a movie about the s or s hollywood if youre not going to star brad pitt the old guy just did it again his character was without a doubt lovable and unexpectedly piteous now for margot i believe she really just went all in for this one hers and the memorable performance of her partner diego calva whom ive seen on the screen for the first time were what kept me invested throughout the middle and near the end of the film after all this is most likely that one lovely part of babylon in conclusion even though i myself very much love this movie i believe its not going to be an easy watch but if you consider yourself a film lover you should go watch it you might hate it and that isnt going to make you any less of a cinephile or you can love it you know just like anything else,POSITIVE
335,335,7.0,5 February 2023,"Despite critic's reviews i really hoped i'll like it. But if Whiplash is about passion and La La Land is about soul and love, Babylion - is about chaos and, as for me, not it a good way.

This is a huge epic movie and, yes, it has some amazing scenes, but it seems like it's too much and not enough at the same time. Babylon is three hours long and yet all we know about characters it's the surface. I was ready to go through sadness and happiness with the characters but i was deprived of the this opportunuty.

Sometimes scenes and pace were changing really fast and once you almost caught the mood of the particular line, you need to adapt to something opposite.

But acting was on point. Margot killed it, Diego Calva - i had never saw him before but it feels like he will have a bright future. Brad Pitt - well, he is the star. And i'd like to note Li Jun Li - such a remarkable perfomance.

As in all Chazelle's movies music here had a special place and was something i really enjoyed.","December 23, 2022 (United States)",despite critics reviews i really hoped ill like it but if whiplash is about passion and la la land is about soul and love babylion is about chaos and as for me not it a good way this is a huge epic movie and yes it has some amazing scenes but it seems like its too much and not enough at the same time babylon is three hours long and yet all we know about characters its the surface i was ready to go through sadness and happiness with the characters but i was deprived of the this opportunuty sometimes scenes and pace were changing really fast and once you almost caught the mood of the particular line you need to adapt to something opposite but acting was on point margot killed it diego calva i had never saw him before but it feels like he will have a bright future brad pitt well he is the star and id like to note li jun li such a remarkable perfomance as in all chazelles movies music here had a special place and was something i really enjoyed,POSITIVE
336,336,1.0,3 November 2023,"The film was simply perfect. It will absolutely be remembered as a cult classic in years to come. People are complaining that the film is chaotic, outlandish, over the top, excess, overindulgent, debaucherous, etc etc etc, buuuut that's exactly what Hollywood also was in it's early stages. The film does an excellent job at portraying Hollywood in it's early days with great score and cinematography. Margot's and Diego Calva's acting was on point too. The whole movie, weirdly if so, has become a comfort watch for me since it gives such a good tribute to cinema and Hollywood as a whole which i really loved. It pays tribute to a compilation of a series of all time classic movies which redefined cinema and also gives homage to the classic Metro Goldwyn Mayor studios which was one of the first movie production studios in Hollywood, known to have produced many blockbuster classic movies. It sometimes made me shed a tear or two making me realize how far cinema has progressed, just like the male lead Manny Torres in the end of the movie. The score is also terrific and every time I listen to it, it fills me with energy to vibe with it. The range of Daniel Chazelle is amazing. From Whiplash to LaLaLand to Babylon, it's been one heck of a ride and i've loved all the 3 movies. I really don't understand what made many critics dislike babylon. It's almost as if like a hivemind or echo chamber. Well, watch the movie for yourself and you be the judge. I've told what i had to.","December 23, 2022 (United States)",the film was simply perfect it will absolutely be remembered as a cult classic in years to come people are complaining that the film is chaotic outlandish over the top excess overindulgent debaucherous etc etc etc buuuut thats exactly what hollywood also was in its early stages the film does an excellent job at portraying hollywood in its early days with great score and cinematography margots and diego calvas acting was on point too the whole movie weirdly if so has become a comfort watch for me since it gives such a good tribute to cinema and hollywood as a whole which i really loved it pays tribute to a compilation of a series of all time classic movies which redefined cinema and also gives homage to the classic metro goldwyn mayor studios which was one of the first movie production studios in hollywood known to have produced many blockbuster classic movies it sometimes made me shed a tear or two making me realize how far cinema has progressed just like the male lead manny torres in the end of the movie the score is also terrific and every time i listen to it it fills me with energy to vibe with it the range of daniel chazelle is amazing from whiplash to lalaland to babylon its been one heck of a ride and ive loved all the movies i really dont understand what made many critics dislike babylon its almost as if like a hivemind or echo chamber well watch the movie for yourself and you be the judge ive told what i had to,POSITIVE
337,337,1.0,7 March 2023,"If there's one thing in common with Damien Chazelle's films, it's how they center on the sacrifices people endure to pursue their dreams. Whiplash (2014) focused on the physical limits someone might endure to become a successful drummer. La La Land (2016) highlighted how relationships and careers might need to take a second seat to pursuing a dream. First Man (2018) showed how a family might suffer to pursue something greater. Following this trend, Babylon (2022) gives light to the inability of some who have attained their dream-sometimes at great personal cost-to keep it in an ever-changing world.

I can succinctly state the problem with Babylon as ""I didn't need to see that."" Clocking in at over three hours long, there were plenty of storylines that could have been cut. For instance, we've already seen Brad Pitt's story of a famed silent film star struggling to find relevance in the talkies through the Best Picture, The Artist (2011). In fact, the whole of Babylon comes off as a gritty remake of Singin' in the Rain (1952). Additionally, within the first five minutes, there's elephant defecation and a woman urinating on a man-and this is well before Margot Robbie has projectile vomiting later in the film.

It's tragic that Babylon could have been better. There are significant moments that worked really well and highlighted the differences and difficulties working with sound. There's also excellent subtext about making it in this era of Hollywood through hard work (if you're non-white) or just plain luck (if you're white). Topping everything off is the ear-worm-worthy score by Justin Hurwitz, which should win all the awards it deserves. I wanted to like Babylon more, but there's only so much that can recommend it without having to also suggest fast-forwarding through other bits.

A bloated, if not occasionally poignant look at the Hollywood transition to talkies, I give Babylon 3.5 stars out of 5.","December 23, 2022 (United States)",if theres one thing in common with damien chazelles films its how they center on the sacrifices people endure to pursue their dreams whiplash focused on the physical limits someone might endure to become a successful drummer la la land highlighted how relationships and careers might need to take a second seat to pursuing a dream first man showed how a family might suffer to pursue something greater following this trend babylon gives light to the inability of some who have attained their dreamsometimes at great personal costto keep it in an everchanging world i can succinctly state the problem with babylon as i didnt need to see that clocking in at over three hours long there were plenty of storylines that could have been cut for instance weve already seen brad pitts story of a famed silent film star struggling to find relevance in the talkies through the best picture the artist in fact the whole of babylon comes off as a gritty remake of singin in the rain additionally within the first five minutes theres elephant defecation and a woman urinating on a manand this is well before margot robbie has projectile vomiting later in the film its tragic that babylon could have been better there are significant moments that worked really well and highlighted the differences and difficulties working with sound theres also excellent subtext about making it in this era of hollywood through hard work if youre nonwhite or just plain luck if youre white topping everything off is the earwormworthy score by justin hurwitz which should win all the awards it deserves i wanted to like babylon more but theres only so much that can recommend it without having to also suggest fastforwarding through other bits a bloated if not occasionally poignant look at the hollywood transition to talkies i give babylon stars out of,POSITIVE
338,338,7.0,29 January 2023,"There is nothing in this movie that justifies a rating higher than 3 stars.

Apparently, someone though that putting together some sex, some violence, some tits and some rough language would make it an interesting movie. But all factors are added randomly. It is a terrible mix of stereotypes and a cheap imitation of other films.

It could happen to me that I exit the cinema more bored than when I entered, but this is the first time I exit the cinema angry.....

It's a total disaster. Not even the presence of Brad Pitt, generally a valuable asset to the movies he participates in, can save this nonsense.

It is boring, predictable, plain.... where should I stop? It's an insult to the human intelligence.

I don't want to criticise other reviews, but just before being able to write mine, I came across a review that defined the movie as ambitious! What is the director's ambition? To avoid people leaving the cinema after 15 minutes? In my case, it was raining outside, a lot. That's my excuse.","December 23, 2022 (United States)",there is nothing in this movie that justifies a rating higher than stars apparently someone though that putting together some sex some violence some tits and some rough language would make it an interesting movie but all factors are added randomly it is a terrible mix of stereotypes and a cheap imitation of other films it could happen to me that i exit the cinema more bored than when i entered but this is the first time i exit the cinema angry its a total disaster not even the presence of brad pitt generally a valuable asset to the movies he participates in can save this nonsense it is boring predictable plain where should i stop its an insult to the human intelligence i dont want to criticise other reviews but just before being able to write mine i came across a review that defined the movie as ambitious what is the directors ambition to avoid people leaving the cinema after minutes in my case it was raining outside a lot thats my excuse,NEGATIVE
340,340,1.0,25 February 2023,"Intrepid and brave work by Damian Chazelle. The debauched and hellish depiction is presented as a Hollywood 'in times gone by piece'. But isn't this Hollywood, then and now too? As a movie lover, you feel akin to a meat eater who is taken to a slaughterhouse for the best part of 3 hours, forced to watch where meat really comes from. The delicious meal that is served up on the cinema screens, crisp and hypnotic manages to obliterate the chaos, the mental, emotional and sexual exploitation, in short the horrors of an industry where innocence, dreams and talent are fed upon by the giant, disgusting Jabba the Hut like monstrosity that lies right behind the silver screen that we all know and love so well. But just like Manny Torres's beautiful portrayal of a man bewitched, enchanted, terrorised and helpless against its enchantments, we too will continue to stare mouth agape at its screens. This felt like an SOS from Chazelle - a message sown into the hem of a garment, a cry for film lovers to wake up to the exploitative, sweatshop like experience of those in this industry.","December 23, 2022 (United States)",intrepid and brave work by damian chazelle the debauched and hellish depiction is presented as a hollywood in times gone by piece but isnt this hollywood then and now too as a movie lover you feel akin to a meat eater who is taken to a slaughterhouse for the best part of hours forced to watch where meat really comes from the delicious meal that is served up on the cinema screens crisp and hypnotic manages to obliterate the chaos the mental emotional and sexual exploitation in short the horrors of an industry where innocence dreams and talent are fed upon by the giant disgusting jabba the hut like monstrosity that lies right behind the silver screen that we all know and love so well but just like manny torress beautiful portrayal of a man bewitched enchanted terrorised and helpless against its enchantments we too will continue to stare mouth agape at its screens this felt like an sos from chazelle a message sown into the hem of a garment a cry for film lovers to wake up to the exploitative sweatshop like experience of those in this industry,POSITIVE
342,342,1.0,13 January 2023,"Babylon is another Damien Chazelle masterpiece! Yes I do feel some things are not necessary but the plot and acting and writing is both hilarious and moving. With the comedy leading into the drama it truly makes you question the film. I have seen it 4 times and it just keeps getting better and better each time. They should've kept it in theaters longer and not released it on the same day Avatar: The Way of Water was being released. That was the only huge mistake of the film and for the poor box office performance. I also think the marketing for this film could've been better. If the marketing was better the film would be ""the smash of the century""","December 23, 2022 (United States)",babylon is another damien chazelle masterpiece yes i do feel some things are not necessary but the plot and acting and writing is both hilarious and moving with the comedy leading into the drama it truly makes you question the film i have seen it times and it just keeps getting better and better each time they shouldve kept it in theaters longer and not released it on the same day avatar the way of water was being released that was the only huge mistake of the film and for the poor box office performance i also think the marketing for this film couldve been better if the marketing was better the film would be the smash of the century,POSITIVE
343,343,7.0,23 July 2023,"I remember when Babylon came out, and it seems to have widely panned because of the outsized notice of some of the most decadent, decrepit and outrageous scenes in a non-horror regular movie ever put to film since Caligula. And yet, I can't stop thinking about Babylon, and not just because of the outrageous parts.

There is a message inside the muck of Babylon, although not awfully much of a story. And I suppose that was the point. There are also some top performances here, most notably from Brad Pitt as the ageing star Jack Conrad, to the lost party girl cum actress Margo Robbie as Nellie LaRoy, jazzman Signey Palmer (Jovan Adepo) and cabaret singer Lady Fay (Li Jn Li), to our ""everyman"" Manny Torres played by newcomer Diego Calva. Jean Smart also has a small but extremely pivotial role as gossip columnist Elinor St. John, and her scene with Brad Pitt's Jack Conrad almost had me in tears because boy, does it ever hit home for those seeking fame and fortune even today.","December 23, 2022 (United States)",i remember when babylon came out and it seems to have widely panned because of the outsized notice of some of the most decadent decrepit and outrageous scenes in a nonhorror regular movie ever put to film since caligula and yet i cant stop thinking about babylon and not just because of the outrageous parts there is a message inside the muck of babylon although not awfully much of a story and i suppose that was the point there are also some top performances here most notably from brad pitt as the ageing star jack conrad to the lost party girl cum actress margo robbie as nellie laroy jazzman signey palmer jovan adepo and cabaret singer lady fay li jn li to our everyman manny torres played by newcomer diego calva jean smart also has a small but extremely pivotial role as gossip columnist elinor st john and her scene with brad pitts jack conrad almost had me in tears because boy does it ever hit home for those seeking fame and fortune even today,NEGATIVE
344,344,8.0,15 January 2023,"Super close to getting a 10 but I had a couple issues with it. Just a very fun look at early cinema and how the evolution of the craft completely changed the entire scope of the media and the world. It really shows how movies impact not only the wealthy and ""in"" but also the common person. I can see someone thinking it is slightly pretentious at times but i LOVED it. However, it didn't need some grossness in the first 10 minutes. The acting was of course spectacular, the stand outs were Margot Robbie, Brad Pitt and Diego Calva and I have to mention the surprising popup of Tobey Maguire which was probably my favorite part of the film!","December 23, 2022 (United States)",super close to getting a but i had a couple issues with it just a very fun look at early cinema and how the evolution of the craft completely changed the entire scope of the media and the world it really shows how movies impact not only the wealthy and in but also the common person i can see someone thinking it is slightly pretentious at times but i loved it however it didnt need some grossness in the first minutes the acting was of course spectacular the stand outs were margot robbie brad pitt and diego calva and i have to mention the surprising popup of tobey maguire which was probably my favorite part of the film,POSITIVE
345,345,7.0,18 February 2023,"Such a unique film, a massive combination of themes interjected into this film. Many plots and subplots all interconnected but never fully developed or understood. This film had a huge a list cast and incredible acting by all involved but the storyline was not always easy to follow and quite jarring at times. I definitely didn't leave feeling content or relaxed, it does depict some interesting themes that perhaps give an insight of the time and I did feel there was a deeper meaning casted over the feeling of this film. All in all, I'm glad I watched it, but I probably won't watch it again.

It's very Tarantino esque and Margot Robbie is an absolute vision.","December 23, 2022 (United States)",such a unique film a massive combination of themes interjected into this film many plots and subplots all interconnected but never fully developed or understood this film had a huge a list cast and incredible acting by all involved but the storyline was not always easy to follow and quite jarring at times i definitely didnt leave feeling content or relaxed it does depict some interesting themes that perhaps give an insight of the time and i did feel there was a deeper meaning casted over the feeling of this film all in all im glad i watched it but i probably wont watch it again its very tarantino esque and margot robbie is an absolute vision,POSITIVE
346,346,1.0,25 May 2023,"I think the critics and some audience totally misunderstood this movie when in fact it is so simple that the tittle says it all. This movie is babylon, total chaos, a mixture of all genres of cinema: comedy, drama, suspense, fiction, thriller and even horror (in the underground scenes). It is also a mixture of all eras of cinema from mute and b&w to color and sound. A mixture of music genres also. On top of that you have a great act by Brad and Margot maybe in her best performance. This is a relaxed version of cinema Paradiso and an absolute ode to movies. Gatsby, cinema Paradiso, la la land and citizen Kane all in one, Damien did it again. You need to see it twice to really capture its essence and the complexity in the subtext. Also captures the human essence of it all, how people dreams and life's change, how they come and they go, how we are all the same, sometimes we are Nellie, sometimes we are Jack, Manny or James. It's the babylon, the chaos of life.

Not the best, but an absolute must watch.","December 23, 2022 (United States)",i think the critics and some audience totally misunderstood this movie when in fact it is so simple that the tittle says it all this movie is babylon total chaos a mixture of all genres of cinema comedy drama suspense fiction thriller and even horror in the underground scenes it is also a mixture of all eras of cinema from mute and bw to color and sound a mixture of music genres also on top of that you have a great act by brad and margot maybe in her best performance this is a relaxed version of cinema paradiso and an absolute ode to movies gatsby cinema paradiso la la land and citizen kane all in one damien did it again you need to see it twice to really capture its essence and the complexity in the subtext also captures the human essence of it all how people dreams and lifes change how they come and they go how we are all the same sometimes we are nellie sometimes we are jack manny or james its the babylon the chaos of life not the best but an absolute must watch,POSITIVE
347,347,1.0,10 August 2023,"It truly is a piece of art. But why does it have to be 7 days long? I couldn't switch it off but fought through it. It's a shame because with 90-120 minutes and a bit more condensed this could have been a really great film! I loved the performances of the three leading actors, I liked the story although it lacked surprising elements, even the underground torture party was something else. But why? Oh well like I said. Too long. Why do they make movies that long? It should be forbidden. Nobody is able to watch it. And it spoils the rest of the film which hat potential for more. I know I'm repeating myself...","December 23, 2022 (United States)",it truly is a piece of art but why does it have to be days long i couldnt switch it off but fought through it its a shame because with minutes and a bit more condensed this could have been a really great film i loved the performances of the three leading actors i liked the story although it lacked surprising elements even the underground torture party was something else but why oh well like i said too long why do they make movies that long it should be forbidden nobody is able to watch it and it spoils the rest of the film which hat potential for more i know im repeating myself,NEGATIVE
348,348,6.0,30 August 2023,"A new champ has arisen to take the crown of Worst Movie I've Ever Seen--Babylon. What a waste of money and talent, to come up with this bloated, excessive, heavy-handed mess. This movie starts with someone being pooped upon by an elephant, immediately followed by someone being peed upon during sex, then going into a way too long full-blown orgy scene--I guess the director was trying to grab our attention. But the effect was the opposite--I was looking at my watch about 10 minutes into the movie, wondering when the plot would start to develop. When you start out over-the-top like that, it's hard to keep up the level. To do it, the director must have given his cast instructions to scream at the top of their lungs in almost every scene, because that's what they did. Margot Robbie went overboard in her portrayal of an aggressively vulgar sexpot, which eventually wore a bit thin, to the point where you wanted to just change the station. In a crescendo moment, Brad Pitt delivers a passionate defence of the movies to his more 'theatre arts' type wife, claiming that movies are the art of the 'real' people, not the 'phony' New York snobs. But a crescendo is something that builds to peak: like everything else in this film, it's all one great plateau of loudness and screaming. You can almost sense the director prompting, 'Brad, scream louder, so they'll know you're really Acting!"" Poor Brad Pitt, after the subtle and wonderful performance he gave us in Once Upon a Time in Hollywood, to be involved in this mess. I will just mention that there is a ridiculous scene of Margot thrashing around with a rattlesnake, its fangs embedded in her neck, which also went on far too long. For your added entertainment, the F word was used in all its variations--as a verb, noun, adjective, adverb--in almost every sentence. All this would maybe be forgivable if you were left with some real feeling, some depth, some emotion. But it's flat. If everything is at the same volume, there's nothing that stands out. It's all Eleven. If you have the patience to sit through this thing, you'll be treated to a montage of seemingly every movie ever made, which tries to signify that this whole thing was a tribute to the history of the glory of movies. Too bad this wasn't one of the glorious ones.","December 23, 2022 (United States)",a new champ has arisen to take the crown of worst movie ive ever seenbabylon what a waste of money and talent to come up with this bloated excessive heavyhanded mess this movie starts with someone being pooped upon by an elephant immediately followed by someone being peed upon during sex then going into a way too long fullblown orgy scenei guess the director was trying to grab our attention but the effect was the oppositei was looking at my watch about minutes into the movie wondering when the plot would start to develop when you start out overthetop like that its hard to keep up the level to do it the director must have given his cast instructions to scream at the top of their lungs in almost every scene because thats what they did margot robbie went overboard in her portrayal of an aggressively vulgar sexpot which eventually wore a bit thin to the point where you wanted to just change the station in a crescendo moment brad pitt delivers a passionate defence of the movies to his more theatre arts type wife claiming that movies are the art of the real people not the phony new york snobs but a crescendo is something that builds to peak like everything else in this film its all one great plateau of loudness and screaming you can almost sense the director prompting brad scream louder so theyll know youre really acting poor brad pitt after the subtle and wonderful performance he gave us in once upon a time in hollywood to be involved in this mess i will just mention that there is a ridiculous scene of margot thrashing around with a rattlesnake its fangs embedded in her neck which also went on far too long for your added entertainment the f word was used in all its variationsas a verb noun adjective adverbin almost every sentence all this would maybe be forgivable if you were left with some real feeling some depth some emotion but its flat if everything is at the same volume theres nothing that stands out its all eleven if you have the patience to sit through this thing youll be treated to a montage of seemingly every movie ever made which tries to signify that this whole thing was a tribute to the history of the glory of movies too bad this wasnt one of the glorious ones,NEGATIVE
349,349,5.0,21 January 2023,"I really enjoyed the movie and laughed my ass off from start to finish.

I like the part about addressing the ""history"" of cinema in the film itself.

I found it amusing that Brad Pitt joked about the divorce... In general, it's very rich in detail, you can catch the Hollywood stories behind the details.

In the end, what about the look of Manny Torres, reduced to an anonymous petty bourgeois visiting Los Angeles with his family, American middle class, 1950s, when he looks at the screen of a room where ""SINGING IN THE RAIN"" ? Are they tears for the exuberant mastery of what I watched? Are they tears for what they've achieved? Or is it because of what he lost in his youth, the dream of great cinema that seemed to be just around the corner?","December 23, 2022 (United States)",i really enjoyed the movie and laughed my ass off from start to finish i like the part about addressing the history of cinema in the film itself i found it amusing that brad pitt joked about the divorce in general its very rich in detail you can catch the hollywood stories behind the details in the end what about the look of manny torres reduced to an anonymous petty bourgeois visiting los angeles with his family american middle class s when he looks at the screen of a room where singing in the rain are they tears for the exuberant mastery of what i watched are they tears for what theyve achieved or is it because of what he lost in his youth the dream of great cinema that seemed to be just around the corner,POSITIVE
350,350,8.0,27 May 2023,"Stanley Kubrick said that the failure of most Hollywood movies is a directors insecurity about his film story. When a director is insecure, they throw into the scenes over the top dramatics, phony dialogue and phony dynamics to power the ideas across. This film has it all in spades including the puerile unneeded introductory elephant scene but let's be fair. Despite development problems, there are some entertaining moments in this movie. I quite enjoyed it aside from the phoniness. The beautiful Margot Robbie's performance should have won an Oscar! She poured her heart and soul into the role, I thought she was wonderful, including a lot of her supporting cast, and the wonderful Brad Pitt, which lifted the film from its rather banal Hollywood story telling, and the sets, the pace and the party scenes really spiced the film up. I loved the depraved puerile rottenness that spilled out and Robbie's foul mouth Jersey character. It's not a bad movie afterall despite the adverse criticism and there are some magical scenes, including the reminder to us all scene that acting is actually a hard job . A difficult subject for a movie, a flawed but still entertaining effort.","December 23, 2022 (United States)",stanley kubrick said that the failure of most hollywood movies is a directors insecurity about his film story when a director is insecure they throw into the scenes over the top dramatics phony dialogue and phony dynamics to power the ideas across this film has it all in spades including the puerile unneeded introductory elephant scene but lets be fair despite development problems there are some entertaining moments in this movie i quite enjoyed it aside from the phoniness the beautiful margot robbies performance should have won an oscar she poured her heart and soul into the role i thought she was wonderful including a lot of her supporting cast and the wonderful brad pitt which lifted the film from its rather banal hollywood story telling and the sets the pace and the party scenes really spiced the film up i loved the depraved puerile rottenness that spilled out and robbies foul mouth jersey character its not a bad movie afterall despite the adverse criticism and there are some magical scenes including the reminder to us all scene that acting is actually a hard job a difficult subject for a movie a flawed but still entertaining effort,POSITIVE
351,351,7.0,20 February 2023,"All over the place. Manic, drug fueled debauchery. Hollywood is just as bad today or frankly worse. Vile. Boring. What were they thinking? Annoying music interspersed with very good music. Brad Pitt and Margo Robie must have been paid a ton of money to star in this flop. Margo Robie is an outstanding actress and beauty but she couldn't save this movie from its terrible script and direction. You will likely end up with a headache after watching this. I imagine this movie is a career killer for many. It must have been expensive. I'm going to guess that it's so bad it will win countless awards. In fact it's so bad it's worthy of multiple Oscars.","December 23, 2022 (United States)",all over the place manic drug fueled debauchery hollywood is just as bad today or frankly worse vile boring what were they thinking annoying music interspersed with very good music brad pitt and margo robie must have been paid a ton of money to star in this flop margo robie is an outstanding actress and beauty but she couldnt save this movie from its terrible script and direction you will likely end up with a headache after watching this i imagine this movie is a career killer for many it must have been expensive im going to guess that its so bad it will win countless awards in fact its so bad its worthy of multiple oscars,NEGATIVE
352,352,9.0,3 February 2023,"As a non-American who grew up mostly watching American movies and dreaming of someday being a big shot in Hollywood (which never happened and at this point never will), I can completely understand Damien Chazelle's nostalgia-driven love letter to the cinema of old.

A sobering view of all the things we lost in today's American cinema: politically correct, franchise-based, boring, predictable, multi-platform CONTENT.

They just don't make them as they used to.

Except for this one, an unapologetic three-hour epic, with lavish, exuberant, and daring visuals, clearly influenced by Robert Altman constructed of several smaller storylines intermingled to create a story of a place instead of an individual and featuring a group of well-written characters.

Damien Chazelle looks at Hollywood of old in a respectful but sobering view, he's not shying away from racism, privilege, or the way Hollywood cannibalizes its tragedies for profit, but even when showing Hollywood at its worst, the movie is filled with pure love for cinema and the people behind it.

If anything the movie ends with a pretty optimistic view that cinema will survive and thrive despite Hollywood dying.

Like Quintin Tarantino before him (""Once upon a time in Hollywood"") it's clear Damien Chazelle notices Hollywood coming downfall and Babylon is his loving well-crafted Requiem.","December 23, 2022 (United States)",as a nonamerican who grew up mostly watching american movies and dreaming of someday being a big shot in hollywood which never happened and at this point never will i can completely understand damien chazelles nostalgiadriven love letter to the cinema of old a sobering view of all the things we lost in todays american cinema politically correct franchisebased boring predictable multiplatform content they just dont make them as they used to except for this one an unapologetic threehour epic with lavish exuberant and daring visuals clearly influenced by robert altman constructed of several smaller storylines intermingled to create a story of a place instead of an individual and featuring a group of wellwritten characters damien chazelle looks at hollywood of old in a respectful but sobering view hes not shying away from racism privilege or the way hollywood cannibalizes its tragedies for profit but even when showing hollywood at its worst the movie is filled with pure love for cinema and the people behind it if anything the movie ends with a pretty optimistic view that cinema will survive and thrive despite hollywood dying like quintin tarantino before him once upon a time in hollywood its clear damien chazelle notices hollywood coming downfall and babylon is his loving wellcrafted requiem,POSITIVE
353,353,7.0,15 August 2023,"The rating for this one is on mark. Babylon is a very good movie that shoots for greatness and comes pretty close. The first hour is intense, it was a relief when the pace slowed down. Many of the characters are based on real life individuals and incidents from Hollywood in the 1920s, ie: Fatty Arbuckle-Virginia Rappe, and a few folks are named, ie: Irving Thalberg and William Randolph Hearst. Things were so out of hand at the time censorship was enacted. There are characters you will have empathy for, some you might love and those you will hate, one in particular you may grow to despise. It's worth the watch, even at 3 hours.","December 23, 2022 (United States)",the rating for this one is on mark babylon is a very good movie that shoots for greatness and comes pretty close the first hour is intense it was a relief when the pace slowed down many of the characters are based on real life individuals and incidents from hollywood in the s ie fatty arbucklevirginia rappe and a few folks are named ie irving thalberg and william randolph hearst things were so out of hand at the time censorship was enacted there are characters you will have empathy for some you might love and those you will hate one in particular you may grow to despise its worth the watch even at hours,POSITIVE
355,355,7.0,16 June 2023,"I saw Babylon and to my surprise it is not as bad as some say. Perhaps because I am a frustrated filmmaker, I immediately connected with the plot covering the transition from silent to talkies in Hollywood in the 1920s.

The film written and directed by Damien Chazelle presents the rise of three Hollywood celebrities: John Conrad (Brad Pitt), Nellie LaRoy (Margot Robbie) and Manny Torres (Diego Calva), among others, and how pressure and excesses destroy them .

While watching the movie, I felt like I was at a party where liquor, drugs and lust reign, so it maintains a fast pace that doesn't get boring. However, sometimes it tries to cover too much by cutting from one story to another and one gets lost and takes several seconds to reconnect with the plot.

For me Margot Robbie steals the movie in every scene that comes out (as she did in the first Suicide Squad movie).

Did I mention it's three hours long? Perhaps that is why by the end I was already tired of so many turns and twists, and this is the reason why many did not like it.

I was very attentive to everything related to filming at that time, but I don't know if this element appealed to the general public. Something like what happened with the Puerto Rican movie ""I am a Director.""

Another point in Babylon's favor is that it has an R rating for sexual content, violence, and is not afraid to take advantage of it.

So I can say that I enjoyed Babylon, but it's not for everyone.","December 23, 2022 (United States)",i saw babylon and to my surprise it is not as bad as some say perhaps because i am a frustrated filmmaker i immediately connected with the plot covering the transition from silent to talkies in hollywood in the s the film written and directed by damien chazelle presents the rise of three hollywood celebrities john conrad brad pitt nellie laroy margot robbie and manny torres diego calva among others and how pressure and excesses destroy them while watching the movie i felt like i was at a party where liquor drugs and lust reign so it maintains a fast pace that doesnt get boring however sometimes it tries to cover too much by cutting from one story to another and one gets lost and takes several seconds to reconnect with the plot for me margot robbie steals the movie in every scene that comes out as she did in the first suicide squad movie did i mention its three hours long perhaps that is why by the end i was already tired of so many turns and twists and this is the reason why many did not like it i was very attentive to everything related to filming at that time but i dont know if this element appealed to the general public something like what happened with the puerto rican movie i am a director another point in babylons favor is that it has an r rating for sexual content violence and is not afraid to take advantage of it so i can say that i enjoyed babylon but its not for everyone,POSITIVE
