,Rating,Review_Date,Review,Release_Date
104,9.0,25 December 2009,"The show is about a serial killer, who is gunning only for other killers. It's based on the Dexter books by Jeff Lindsay, but only loosely. The first season is fairly close to the first Dexter book, but after season one it derails into something quite different.

One thing you have to realize about the show is, that while the story revolves around Dexter's extracurricular activities, he is only barely the main character. The show tries to diversify by showing the lives of the other characters as well. Considering these characters are everyday cops working in the homicide department of the Miami police force, they had to spice up their lives a tiny bit. The result is basically a soap opera with lot's of romance, angst, about 10 times as extreme as anything you're bound to see in real life. Dexter's life is also spiced up, as if that was necessary, as the show tries to humanize him over the course of the series. My personal preference is for inhuman Dexter.

Of course, pretty much everything you see on TV is like that these days. Unrealistic relationships, and attempts to throw every single movie cliché into one show are hardly a strange concept. So, coupled with the originality of the premise, this is in fact one of the best shows out there, right now. I personally enjoyed it very much, but I recommend anyone to record the show before you watch it, so you can skip through the all the boring parts.

Also if you're like me and you watch this show mostly for the Dexter character, you might want to try out the books. The books are in fact so different from the series, you can read them and watch the series without noticing much overlap.","October 1, 2006 (United States)"
105,10.0,23 July 2013,,"October 1, 2006 (United States)"
106,9.0,4 May 2020,"Exceptional series, Except for the season 3..... the climax part of the series is fking fantastic","October 1, 2006 (United States)"
107,7.0,23 February 2021,Watch it without asking any one it is the most beautiful show you gonna see,"October 1, 2006 (United States)"
108,10.0,6 March 2021,Dexter is the only serial murder movie that shows the power of nurture over nature. ie. it shows Harry training his beloved son how to deal with the normal result of the trauma he suffered (2 year old seeing his mother chain sawed to death and sitting in her blood).. I could relate to Harry and I watched the results of his love for his son. -1 star because I need another season to feel that Harry's work succeed and that innocent 2 year old wasn't doomed from the start.. I Loved Dexter the movie.,"October 1, 2006 (United States)"
109,6.0,21 April 2020,Brilliant storyline and performance. Thrilling and exciting. Nothing obvious. Very addictive. Loved the character.,"October 1, 2006 (United States)"
110,1.0,27 November 2021,,"October 1, 2006 (United States)"
111,8.0,26 January 2022,,"October 1, 2006 (United States)"
112,10.0,30 January 2019,"You know how it is when you're making a snowman and you start out really ambitious and excited, and you roll out the best lower body snow ball you can imagine, and it looks so good, but you've used up most of the good snow, so each subsequent portion of the snowman gets weaker and weaker until the head is a bunch of muddy snow interspersed with sticks and rocks, and you decide you're just getting too cold and wet for all this nonsense and you are getting more and more bored with it all and you want to go inside and you you skimp out on the face by just sticking a couple rocks for the eyes and a bigger rock for the nose (since you've eaten the carrot long ago in frustration), and a stick you broke off off one of the arms for a mouth, and so now the arms are mismatched and the whole thing just looks bad and you really don't care anymore because you're just glad that the stupid process is over? I think that's how the writers of the final season of Dexter felt.","October 1, 2006 (United States)"
113,10.0,10 May 2023,"Already rated this show a while ago, but I have to leave a review because of how amazing Dexter is. In my opinion it's up on the same level as breaking bad entertainment wise and yet nobody I know has watched it! Michael C. Hall is really good and nails his role of creating drama but also comedy at the same time flawlessly, often when you aren't expecting, it making it more funny. The supporting cast is also brilliant with characters that are never going to make you bored at any point. The premise of Dexter sounds not very creative and almost not worthwile, but its they way the idea is portrayed and the cast that seperate it from other similar crime shows. Overall I believe Dexter is severely underated and more people need to add it to their watchlist with there being 8 seasons to keep you going with none of those seasons dropping below a ""good"" standard, bar the ending maybe.","October 1, 2006 (United States)"
114,9.0,13 May 2024,,"October 1, 2006 (United States)"
115,10.0,5 January 2009,"Does it occur to any of you that the premise that this guy kills only murderers who otherwise can't be brought to justice was a way for the producers to sidestep criticism of what is basically a show that glorifies serial murder? They know you tune in for the blood lust, not the comedy or the justice. If it was about good old fashioned vigilantism they wouldn't include the scenes of Dexter enjoying his killings.

It says a lot about modern America that this show exists. The parallels to ancient Rome just keep coming.

Try to imagine this show with a non-sociopathic ""hero"" and you'll see that you'd not enjoy it nearly as much. And that says a lot about YOU.","October 1, 2006 (United States)"
116,10.0,22 March 2014,"Dexter Morgan (Michael C. Hall) is a blood splatter expert for the Miami P.D., and a serial killer. He is forever traumatized when his mother was killed in his presence. He is rescue by police officer Harry Morgan (James Remar) who adopted him. When he showed signs of psychopathy, Harry teaches him a system whereby he would investigate and kill only criminals. He is close to his sister police Detective Debra Morgan (Jennifer Carpenter) but she doesn't know his secret.

Dexter is my favorite serial killer good guy. Come to think of it, I don't know if there are too many other serial killer good guys. I love his matter of factness, his inability to connect emotionally, and even his inner voice monologue. The first few seasons are beyond anything before it. After awhile, it does get tiring to have people constantly just miss Dexter. But the love for Dexter never dies.... at least it never gets wrap in cellophane, cut up into pieces, put into garbage bags, and dumped into the harbor.","October 1, 2006 (United States)"
117,7.0,20 January 2010,"Dexter combines the elements of what makes a show interesting and well-produced, but there's another element that lifts it up another notch into real greatness. It could be said that it's an original concept, of a blood-splatter expert in the forensics team of a Homicide squad spending his spare time killing people (albeit those who go by his ""code"" as Dexter has, given to him by his step-father, hero-cop Harry). But there's even more of an edge to it that is unexpected. Part of this comes from the actor Michael C. Hall, who steals almost any scene he's in without even trying (or rather Dexter isn't trying, he just 'blends in' as always acting bright and outgoing and personable, which he really isn't).

Another comes from the narration, which comes in sometimes while a conversation is going on with other people, like the other cops, in a room where Dexter drops in his humorous but deadpan two-cents, or just goes off on the truth of the matter for him: why he has to get away from something, what Harry's code means and changes or what he meant to Dexter as the series goes on. And aside from the strong supporting cast all around, from Julie Benz as the strong-willed but loving girlfriend of Dexter, Jennifer Carpenter as Dexter's spunky step-sister (it takes a little while for Carpenter to grow on you, but she does after a while), it's just a series of strong narratives. Dexter is like a superhero- see an episode in season two for a more literal translation of this as ""The Dark Defender""- a man of the night ala Batman and a scientist like Bruce Banner, who just has to try to hold inside his truly evil urges.

The arcs of the characters, not just Dexter but everyone, is fantastic and laid out in such a way that we can't really totally expect what will come, and so it's got some terrific suspense going for it too (re: Lila in season two, holy crap that gets good, but Jimmy Smitts in season 3 and especially John Lithgow get their moments in the spotlight too). It's a spin on the unexpected, lead by a protagonist who is somehow relatable, through his work ethic and dilemma of responsibility to his code and to those he loves, while also a total psycho. It's daring, fun, and chock-full of suspense and mystery, like good crack.","October 1, 2006 (United States)"
118,10.0,10 May 2021,"Dexter fans are well aware of the atrocities that season 8 committed. How could a show that was so brilliant for years end so terribly? Well, in the midst of an awful 2020 we did get some great news. Dexter was coming back! Maybe it's only a limited run, maybe there will be more. All I care about it the fact that they have a chance to correct their mistakes.

The first 6-7 seasons of Dexter is some of the best television you will ever see. Fantastic stories and character arcs by stars such as Julia Stiles, John Lithgow, Yvonne Strahovski, etc. If you haven't watched it yet, it's the perfect time to catch up before the revival.","October 1, 2006 (United States)"
119,7.0,9 March 2021,"This show is destined for classicdom. Michael C. Hall is perfect in the title role as a man who doubles up as a splatter investigator for the police by day and a serial killer who preys on serial killers by night. The show is very well done with terrific characters and good story arcs. I am glad I discovered it!

*** out of ****","October 1, 2006 (United States)"
120,2.0,30 November 2010,"When I watched the first few episodes of Dexter, I was not impressed to say the least. But boredom pushed me into watching the rest of season one; and my god, it was the best decision I have ever made.

The show is full with surprises and unexpected twists, you never know what will happen next, or how it will happen. It keeps you on the edge of your seat. And to spice it up, throw in a couple of a dark humor here and there, and you got yourself one of the best TV shows ever.

Dexter is a brilliant character, portrayed beautifully by Michael Hall. It's not easy to like a serial killer, it's even immoral; but he has this sort of attraction that you can't dodge. You'll immediately fall in love with the character as he is one of a kind.

Debra is perfect for a secondary role, she's somewhat the complete opposite of Dexter, and her outgoing, not-afraid-to-say anything personality makes her character shine.

In the end, Dexter is a terrific TV show, and I urge everybody to go watch it.","October 1, 2006 (United States)"
121,10.0,3 September 2009,,"October 1, 2006 (United States)"
122,10.0,20 August 2020,"The story is really interesting and gripping. Acting is fine most of the times. Brace yourself for one of the worst endings ever. After binge watching all the first seasons, it was painful to watch the show getting destroyed in the last season. Dexter's Finale made GOT's Finale look better.","October 1, 2006 (United States)"
123,10.0,1 October 2021,One of the best series I've watched in my entire life michael c hall was spectacular as dexter a master in serial form.,"October 1, 2006 (United States)"
124,8.0,9 June 2024,,"October 1, 2006 (United States)"
125,8.0,5 February 2013,"I cannot believe this terrible series is rated as high as it is and so many people praise it to the skies. 9.1? Should ideally be 1.9.

Dexter is one of those classic ""American-American"" TV shows that celebrates serial killers and the knife/gun wielding American hero. It is a propaganda piece that has unfortunately been accepted by some intelligent people as well.

I confess I watched only the first season but even giving time for a whole season to this crappy show meant I just had too much time in my hands. But it was more than enough for me to asses it as a very pseudo- intellectual show that only deserves brickbats. The plot is very unpleasant and stupid at the same time, the story moves slowly and one feels no attraction to any of the characters. Dexter is just...there. The writers try so hard to make his love interest Rita come across as the tortured poor woman that it just looks pathetic. And the other characters are just STUPID. On that note, a dialogue that comes to mind for me is Dexter saying ""If I had a heart, it would be breaking right now."" PUKE-WORTHY. Talk about lack of subtlety.

I have seen some seriously dumb shows in my life, but not all of them take themselves as seriously as Dexter. These guys have this misguided sense that they are creating a masterpiece. And that only makes it worse because they are so NOT.","October 1, 2006 (United States)"
126,10.0,28 February 2021,I have watch this series twice and will watch it again. One of the best tv. shows ever. The cast is amazing Michael C. Hall is excellent. I would like to see him in more shows and films. You will enjoy Dexter just watch it. A great Dark film starring Michael c. hall is cold in july check this film out as well.,"October 1, 2006 (United States)"
127,7.0,7 February 2019,"First of all, I really want to say that I didnt get to watch this show because my friends wouldn't stop telling me how good it is like other people on here. I never even seen anyone on the internet saying it is a MUST watch. I just knew its a good show but never was interested. One night I finished Fargo and then I just browsed on hbogo and found this.

Really good story, good acting, good production. The character of Dexter was really thrilling, fascinating, dark but at the same time very confident, friendly, happy and caring. I liked most seasons but I really hated season 6. All other seasons were great.

Now, about the ending. It was horrible. One of the worst endings ever. But I want a spinoff definetly.","October 1, 2006 (United States)"
128,9.0,2 January 2021,"In 8 seasons of Dexter, the writers only missed the mark once. Unfortunately is was on the very last episode of Season 8.","October 1, 2006 (United States)"
129,6.0,11 April 2019,"Superb series. Solid plot, with every season bringing a fresh nemesis for Dexter and new reasons to look over his shoulder. It is a very intriguing and tension-filled drama. The fact that even his sister, who is a detective in the police department, doesn?t know about his double-life makes for very entertaining television, as she could be his Achilles heel.

Not perfect though. The writing did become weaker towards the end, with the final season being quite a disappointment. The final episode has to be one of the worst, especially considering the quality that came before it, in TV history. The conclusion is ridiculous. But man do I love this show","October 1, 2006 (United States)"
130,1.0,16 December 2020,This show is a cut up master piece. You'll be tied up with the need to binge this series. A constant cat and mouse series. Only down fall is the character Deb. Ugh! Horrible acting horrible story for her so boring.,"October 1, 2006 (United States)"
131,8.0,23 September 2021,Dexter Morgan is the greatest tv character of all time.,"October 1, 2006 (United States)"
132,10.0,29 September 2018,"A great series with intrigue and dark depravity that just dragged on too long with strange plots (including bizarrely, possibly incest). It clearly extended longer to milk the fan base. I was ready for it to end after season 3. In any case, it doesn't take away from the fact that Dexter will go down in history as being a unique, binge-worthy and majorly suspenseful drama.","October 1, 2006 (United States)"
133,10.0,26 April 2018,"Dexter Morgan is a blood-spatter analyst for the Miami Police Department. He is good at his job and gets along well with his colleagues. Little do they know, however, that he is also fighting crime in his spare time - killing murderers who escape justice.

Superb series. Solid plot, with every season bringing a fresh nemesis for Dexter and new reasons to look over his shoulder. It is a very intriguing and tension-filled drama. The fact that even his sister, who is a detective in the police department, doesn't know about his double-life makes for very entertaining television, as she could be his Achilles heel.

Not perfect though. The writing did become weaker towards the end, with the final season being quite a disappointment. The final episode has to be one of the worst, especially considering the quality that came before it, in TV history. The conclusion is ridiculous.","October 1, 2006 (United States)"
134,10.0,26 January 2019,"This tv show was amazing and so original as any other tv show I have seen, until I watched the last few seasons... quality went down abruptly, not sure why!!! They ruined the last season in a way that is hard to explain. I didn't like it at all. But I did enjoy the first 3 seasons. Stop there and you won't regret watching it.","October 1, 2006 (United States)"
135,8.0,26 September 2013,Don't bother investing your time to watch this...after season 4 the show looses its creativity and by the very end your left with nothing... it was like the writers couldn't be bothered thinking of an ending and pulled suggestions out of their a**. I'm not quite sure why the show ended the way it did...not only was the story line pathetic...the acting was mediocre and the it was just basically THE WORST ending ever...there are no other words to describe it. I could go on forever about how horrible it was...there were so many better scenarios they could have used! I originally gave this show a 10/10 but now I feel it deserves a 1/10 Seriously DON'T BOTHER! Good Bye Dexter...,"October 1, 2006 (United States)"
136,9.0,4 November 2020,"Dexter: the serial killer who works for the Miami police department and preys on criminals. Wow, what a man.

I was hooked. Not only was I hooked, but I was impressed by how they could make each season so enthralling. I thought for sure that I'd get tired of Dexter getting into a jam and trying to figure out how to get his target while keeping his extra curricular activities secret.","October 1, 2006 (United States)"
137,7.0,18 June 2014,"TV shows get better and better. And weirder and more complex too. There are a lot of great TV shows out there and Dexter is one of them. It's tough to say or compare this with something else. I started watching this right after I finished with ""The Shield"". Let's say the mind set on a couple of things weren't that different. Both have a lead character in common, who is not really a hero ... and that is putting it mildly.

Coming into this, I only knew that the actor (Michael C. Hall), whom I knew from Six Feet Under (another great show) was in this and he was ridding the world of bad people, while working for the police. Now that sounds simpler than it actually is and this is not your typical story. I also knew that Jennifer Carpenter was in this, though I had no idea what role she was playing. And I can tell you that is the best thing that can happen, if you are able to go into a show like this, with as little information as possible.

Obviously if you're still out to get information you will find it, there are enough people who like to share/spoil with the world what is happening. I'll tell you that this show is not for children (although apparently they did work on alternate versions, concerning the swearing as Ms. Carpenter confirmed on Talk Shows). But nudity and blood is not just thrown in without reason. Like the Sopranos, just because it could get away with showing certain things, it didn't just bathe in them.

The show that feels real, while being surreal (Dexters ""father"" to name but one factor being one of the surreal parts, his voice in his head, actually being what he things at that moment and not a voice over from the future, which is a common trait in TV/movies), is written and acted in a great fashion. It may have a few moments where it seems to copy itself (Doakes/Quinn analogy comes to mind, names that you'll recognize once you've watched the movie), but never really does. The dialog and the acting is on a level that never makes you question that this was written, instead it feels natural.

If you haven't hopped on the train yet, you should get on it as soon as possible. Not every show has a cliffhanger, but when there is one, it is one that will almost drive you crazy. Something that cannot be said about the show in general, because it is that good","October 1, 2006 (United States)"
138,10.0,17 March 2011,,"October 1, 2006 (United States)"
139,6.0,23 March 2020,,"October 1, 2006 (United States)"
140,1.0,29 February 2008,,"October 1, 2006 (United States)"
141,10.0,7 February 2021,"Without a doubt, one of the most brilliant, nail-biting shows I've ever watched.

The amount of cliffhangers and OMG moments really keep you wanting more.

Caring for characters and how easily the episodes roll on to one another is fantastic. Each new season comes with trepidation, as you're always wondering how they will capture your attention with a new killer. Let me tell you now, the producers have done this brilliantly, give the show a watch.

I'm here in 2021 having binged the lot and I can only feel for those that watched the show in real time, without knowing the next episode was at the click of a button.","October 1, 2006 (United States)"
142,10.0,20 February 2023,"One of the strengths of Dexter is the character development of the protagonist. Dexter is a complex character, and the show does an excellent job of exploring his psyche and motivations. His inner turmoil, as he struggles with his dark impulses and the need to hide his true self from others, is one of the show's most compelling aspects.

The supporting characters in the show are also well-developed, particularly Dexter's sister, Debra Morgan, who is also a detective in the Miami Metro Police Department. Her arc throughout the series is particularly interesting, as she comes to terms with the reality of her brother's true nature.

Another strength of the show is the way it balances dark subject matter with moments of levity. The show can be quite violent and graphic at times, but it also has a dark sense of humour that helps to lighten the mood.

However, there are some drawbacks to the show as well. Some of the storylines and plot twists feel contrived and implausible. Additionally, the later seasons of the show feel somewhat repetitive, with the same basic formula repeated over and over again.

Overall, I would give Dexter a 7 out of 10 rating. While the show has some weaknesses, it is a well-crafted and engaging series that is worth watching for fans of the crime drama genre. The show's excellent character development, dark humour, and intriguing premise make it a compelling watch, even if it can sometimes feel repetitive or far-fetched.","October 1, 2006 (United States)"
143,10.0,6 May 2021,"Second best show i've ever watched. This is so incredibly good. Cant wait for season 9, btw season six is damn underrated.","October 1, 2006 (United States)"
144,8.0,5 March 2024,"I'll do my best not to spoil anything. ""Dexter"" is always being recommended to me. So finally I binged it. All 8 seasons. First, the cast is really good. Great acting. Second, the story is ok. I think the writing could have been better OR maybe ended at 4 seasons but they just dragged it for 8 seasons. Now the story is redundant and comical. Lastly, this mofo dexter is equivalent to BATMAN. Rules don't apply to him. He can do anything, get outta anything, amazing fighting abilities and lock picking abilities. He can work any computer or machinery. There isn't consistency in the show because the bend the rules for Dexter. Like, come on!!!! I can't believe people rate this series so highly. Just my opinion of course.","October 1, 2006 (United States)"
145,10.0,27 January 2019,,"October 1, 2006 (United States)"
146,10.0,9 August 2021,,"October 1, 2006 (United States)"
147,7.0,28 March 2012,"Don't listen to those sorry souls that denouncing ""Dexter"" because it glorifies a psychopathic serial killer. A glorified serial killer is exactly the type of thing you want to see on television. I have personally never been a fan of the belief the TV, movies, music, video games, or comic books influence the forms of entertainment that they enjoy. I enjoy a fair amount of violence in my entertainment, I enjoy sensationalism, & most of all, I enjoy a good antihero, especially one that attempts to moralize the horrible things he is doing. I find it entertaining, & ""Dexter"" delivers on all counts.

You tune in & you get to escape into the life of a serial killer who is, at least, partly convinced that he is doing the right thing. And on top of the escapism the show can be pretty witty from time to time.

I'll stand by the 10 on the basis that it's a violent TV show about a serial killer that is sort of convinced they are the good guys. It's not at all realistic, the police station is clean & very well funded, it's not real life. But you don't watch TV shows to see a realistic depiction of life.

We aren't serial killers, gun totting Federal Marshals, fake psychic detectives, over sexed cops, alien obsessed FBI agents, or OCD former police officers. There is a reason why they make shows like ""Dexter,"" it's simple, our lives are boring & the better our lives are the more boring they are.

Don't be offended by ""Dexter"". Don't be that PC guy that makes PC look bad. The only people that are going to act on what they see on a TV show are the people that are going to do something dangerously stupid any way. ""Dexter"" was created for entertainment & it does its job.","October 1, 2006 (United States)"
148,9.0,16 August 2022,Have watched the series through 3 times. Still a thrill ride. Each season keeps the audience engaged with audacious storylines. The finale one of the best. Sets up another gift of the new Dexter series 10 years later.,"October 1, 2006 (United States)"
149,7.0,30 December 2022,"Great show, a true classic.

As someone who grew up during the beginning of the great shows of HBO like OZ, Sopranos, The Wire, i gotta say that showtime kicked HBO butt with Dexter, i mean, it isn't better than Sopranos, but more morbid.

The show has a different story in all the seasons, much like The Wire, but in my opinion it should have less episodes, like 8 per season instead of 12, it becomes a little boring, and has a lot of nonsense that goes against character, but all is compensated by the way they beautifully present the story, and the acting is just top notch, Michael C. Hall and Jennifer Carpenter really gave it all on their characters, the way Jennifer represents Debra is oscar worthy, what an actress, should have more credit.","October 1, 2006 (United States)"
150,5.0,17 May 2021,"TL DR: Brilliant development. Brilliant humor. Brilliant acting. If you are a fan of serial killer series, and you are a fan of a very well done drama, this series is for you. There is absolutely no series like this one.

And just to be clear, Dexter is indeed a psychopath and a serial killer, but he is not like Hannibal, a creepy evil man that always needs to be locked away. Dexter constantly controls his urges to kill to fit in society. Dexter is cold-blooded, calculating and very introverted (which, if you are too, you will identify so much!), has a good moral code of justice, killing other ""bad"" serial killers, and day by day just tries to live like a normal guy, with his normal job.

The first episode is a masterpiece. Watch the first episode and you will get a good taste of Dexter. Season 1, 2 and 4 are masterpieces that need to be watched for serial killer fans.

-------

""I'm not lazy review"":

I gave this series a chance in quarantine. I just can't believe I missed such a wonderful series. It became my favorite series of all time

The series has a kind of dark and brilliant humor / irony that is constant in almost all conversations between the characters. Mainly because of Dexter's actions, almost everything has another ""side"" to the story, and it's brilliant because it keeps you in constant distress in almost every scene, because you know how things really went, and you're constantly scared of people finding out everything. And best of all, Dexter finds a really smart solution to almost all of his problems (many of which he created unintentionally). All of this with Dexter maintaining the appearance of a totally normal man with a normal family.

Although not a comedy series, the jokes and the humor in general are amazing. I really enjoyed it. Nothing ""teenager"" or something like that. Real adult and mature stuff (on a Breaking Bad intensity level, extreme violent people, adult workplaces, etc., if you would ask me).

The story has several developments. Both the main development and the main character are just incredibly done.

Another nice point of the story is that the things that happen are quite unpredictable, and nothing too ""forced"" just because it needs to happen. Everything that happens tends to be realistic and not something that would be impossible to happen (of course, the things that happened would be difficult and mostly impossible to happen in real life, but for a fictional series, what happens is quite acceptable). Almost everything has a purpose, and no character is undervalued. Many characters die, but with a well-justified reason (90% with a good justification, at least in my view). You will like almost everyone, and stop liking or start liking some of them after a while. Really good characters.

I believe that the 1, 2 and 4 seasons are masterpieces, it's amazing how far things have come. The other seasons are little bit worse, but there's no show with 8 seasons where every one of them is perfect, and you will definitely be hooked by then.

Please, just watch it. I beg you.","October 1, 2006 (United States)"
151,9.0,6 January 2022,,"October 1, 2006 (United States)"
152,10.0,19 August 2015,,"October 1, 2006 (United States)"
153,8.0,17 March 2023,"Golden Globe Winner

Best Performance by an Actor in a Television Series - Drama

Michael C. Hall

Golden Globe Winner

Best Performance by an Actor in a Supporting Role

John Lithgow

Primetime Emmy Winner

Outstanding Directing for a Drama Series

Steve Shill

Primetime Emmy Winner

Outstanding Guest Actor in a Drama Series

Screen Actors Guild Awards (2010)

Actor Winner

Outstanding Performance by a Male Actor in a Drama Series

Michael C. Hall

love this series though normally I don't like bloody shows. It puts you on edge for most part. It started strong, but it seems they run out of ideas on some episodes. All characters were great though on some parts Debra gave me headache.... I feel like they pushed the character too hard on the love part that the character was annoying sometimes.","October 1, 2006 (United States)"
154,8.0,26 January 2020,"This shows potential was incredible. Season 1-4 was phenomenal (a clear 10/10), but then it went down more and more and the series finale ended in a disaster. Such a dissapointment... :'(","October 1, 2006 (United States)"
155,10.0,2 October 2008,"So far the only interesting aspect of this show is the fact that this guy is a well trained sociopath though the fact that it's overstressed through his inner monologue, flashbacks and knee-jerk reaction to ""real"" emotion i'm probably going to get tired of that. The Latin American co-worker is overplayed and kills me when he says something in Spanish and then hurriedly repeats it in English. I live in LA. I know what spanglish is. This is extremely lame. I will say the girlfriend relationship is quasi interesting but it seems to be screaming at you that they'll attempt sex and then it will get weird. shocking. Like i said, the flash backs and inner monologue trash this show. When using a subject like a socially adapted psycho you really don't need to shove down my throat the fact that the guy is a weird-o. I get it. shell of a man...blah blah blah. what else.....hummm..... well i've got this disk one of the first season and they are two, maybe three episodes left and i just don't think it will be worth watching the rest. Does it get better?","October 1, 2006 (United States)"
156,10.0,9 June 2022,"Superb series, contains everything; crime, drama, dark humor, comedy, mystery, upheavals, etc. It does not disappoint in any way. The movie line always keeps you in suspense, always new materials. I recommend it, and if you are of the same opinion, there is a little surprise attached to this series, Books ""Darkly Dreaming Dexter"" and a mini series ""Dexter New Blood"". I hope they continue with New Blood.","October 1, 2006 (United States)"
157,6.0,21 May 2021,Wow.. what a web series! Just couldn't sleep.. u get so involved in the series that u can't just shut the TV.. One of the best series ever created.. Background music is awesome.. The way each and every season is interlinked and gets traced back to Dexter and the way he escapes everytime is just amazingly written and taken..,"October 1, 2006 (United States)"
158,10.0,27 May 2021,Such an amazing show. Only flaw of the show would be too much coincidences. Anyways looking forward for the season 9.,"October 1, 2006 (United States)"
159,7.0,2 September 2024,,"October 1, 2006 (United States)"
160,1.0,17 May 2020,,"October 1, 2006 (United States)"
161,10.0,13 July 2021,"The day I started watcing dexter,I told anyone that it's gonna get to my top 3 and now what i said has come true!","October 1, 2006 (United States)"
162,10.0,26 May 2019,"The 1st season was incredible. Such a surprise show at the time.

But the 3rd didn't work as good.

The last season I was like wtf. Like game of thrones.... So I recommend 2 first seasons and keep going till you decide not too.

I even imagined a season story where dexter would be visiting like Scotland or Ireland(is red hair lol) and would use is knowledge to track down an evil Priest. Then came season 4 with a religious killer ! Strange....","October 1, 2006 (United States)"
163,9.0,3 August 2024,"Season 4 of ""Dexter"" was both fun and nightmarish. It managed to strike an incredible balance between gallows humor and trauma. The series created its own unique, insulated world where we became invested in the hopes and dreams of the dysfunctional, vigilante murderer Dexter Morgan. This season revolved around Dexter's quest for a balanced home life while satisfying his inner bloodlust. Ultimately, it taught him a tragic lesson: there's no way to serve two masters. The finale left us with a mix of emotions, reflecting Dexter's evolution and the consequences of his choices. I love Dexter serie.","October 1, 2006 (United States)"
164,10.0,7 May 2023,"I just finished binging 96 episodes of Dexter's from beginning to end and it gives me vibes of classics such as ""the wire"" or ""the sopranos"".

However, unlike those series, It surprisingly consistent across 8 years of shooting and you would be hard press to know this is now almost 20 years old.

It's also very consistent in the writing department. The first season is an adaptation of the book while the subsequent ones introduce the villain of the year, usually a very high profile guest star.

Even the shooting angles are kept consistent across episodes and we are treated to a few cross-references and enough Easter eggs without it being gaudy.

Having ended in 2013, the show is mercifully free of any woke material, and for those of you tired of politics rammed into everything we watched these days, it is a very good choice.

Direction is good but nothing incredible and the writing is solid without being out there. We get the usual deus ex machina, and only 3x7 stands out as being particularly well written.

The show ends rather abruptly and you can tell midseason that they were given their marching orders as suddenly arcs are droppped, secondary characters disappear and the story takes a turn for behaviors that are out of character.

Overall, the budget does not match some of the more outlandish settings and you will quickly get used to some rather cheap sets, including oh hum ""airports"" and ""restaurants"".

Acting is on point but for a show about serial killers. It is surprisingly light on psychology and just repeats the same point over and over again which can get a little tiring.

However, it is extremely bingeable and again the absence of woke content suddenly gives it a new shine in 2023

7/10, solid television, would be a 5 or 6 usually but it's consistency saves it.","October 1, 2006 (United States)"
165,8.0,15 June 2016,"It says a LOT about modern audiences that a show in which someone commits a slow BDSM murder on a crying human being in the opening five minutes of the first episode is one of the biggest hits in TV history.

I don't care what kind of excuses the show gives itself - this is about a man who methodically hunts people down and the climax is him slaughtering that individual in a creative, brutal manner.

Wake up call to people who enjoy this series: you are a closet sadist and/or masochist. You need to open up to yourself about these hidden feelings.

Addition: This is not what a psychopath (APD) is like. I have spent time with psychopaths before, even shared a house with one for three years, and they are absolutely NOT like this. Dexter is the Hollywood interpretation of antisocial personality disorder, not the real deal.","October 1, 2006 (United States)"
166,10.0,8 February 2022,"The only problem with this series is that the Deb is endlessly horny. It was pretty useless to watch their ridiculous relationships. Dexter is a classic for me. Despite the newly released new blood series, it still feels better. Because here we get to know and watch Dexter more.","October 1, 2006 (United States)"
167,7.0,19 January 2023,,"October 1, 2006 (United States)"
168,10.0,6 October 2020,"I enjoyed this series, like a lot!

It is a very unique show. The feeling of survival and never ending criminals lurking, and dexter as the main character, it is super fun, seriously.

It had very good seasons as well as some neutral ones. Overall, quality had its stability, the sense of the show continued. And I mean even the 6th and 7th season perhaps.

However, my kind of generous rooting for the show cannot let 8th season be another valuable season. The theme of the show and moments it sure provided early on, 8th season didn't introduce any excitement whatsoever. It was a dull, uncared repetition which I am sure everyone realized. Imagine how worse it would feel if Evelyn Vogel was not portrayed by that wonderful lady!

I just realized maybe there should be a story behind this 8th season ridiculousness... anyways...

Despite, especially the uniqueness of the show and of course well execution of it, will always make this show in the 'one level behind top tiers' for me.","October 1, 2006 (United States)"
169,7.0,17 May 2021,,"October 1, 2006 (United States)"
170,4.0,26 September 2024,"In general, it made me struggle with moral and philosophical thoughts. Of course, this varies depending on which perspective you look at. The series is really great in this aspect, Dexter may be the best serial killer series ever (there aren't many options anyway). If I didn't really think that the story got worse towards the end, it would have been rated 10 in my eyes. But still, the character of Dexter is unique in my eyes, I have never seen a character like him before. Additionally the bond of love with his sister reminded me once again how much I love my sister, but in the way it should be ofc :))","October 1, 2006 (United States)"
171,9.0,29 September 2020,"I had some troubles at first watching this TV Show. I don't know why but the first season is difficult to watch in some ways. Because it's difficult to understand Dexter and to have empathy for him at first. Then, each season is great with great new characters and a great casting. I must say, one of the best thing in Dexter is the casting and the performance of all actors. The story writting is also great. My advice, don't stop at the first episodes, try at least 2 seasons.","October 1, 2006 (United States)"
172,10.0,5 July 2014,,"October 1, 2006 (United States)"
173,10.0,14 October 2021,"A very captivating series, the script is super clever and well built, and I liked it terribly, the actors are well chosen especially Michael C. Hall who plays great For a long time I wanted to look at the Dexter, but being too long I never started it. Thanks to quarantine I saw the best series, in my opinion.....","October 1, 2006 (United States)"
