Rating,Review_Date,Review
10.0,9 April 2021,"The show is outstanding. Such a pleasant surprise. Every character, every episode is excellent. Absolutely love the British accent & humour injected by Kiwi Karl Urban. Homelander vs Butcher is must watch stuff."
10.0,18 September 2019,"Love this show, very entertaining, exciting and offering something new and fresh. Really looking forward to season 2 and more."
10.0,2 August 2020,"I just finished season 1, it is SOOOOOOOOOOOOOOOO good Honestly one of the best shows I've ever seen, definitely one of the best superhero TV shows to date"
10.0,29 April 2020,This show is amazing! Every episode draws me in. The aspect of superheroes being company property and the Every aspect of what a suoerhero is is really interesting and well written.
10.0,27 April 2021,"I couldn't help but picture all these actors that we so dearly love in real life. Knowing nothing about behind of scenes of these 'idols', we love them blindly and defend them with all we've got. The creators did a good job by showing us how corporates can and do control these stars and their public image.

This series has been absolutely eye opening and brilliantly captured. The storyline deserves 10 stars. It keeps you on edge."
10.0,29 May 2021,"What to say?!

Its dark, it's humorous, its biting satire.

Its a chilling take on corporate control of politics and media. That's probably what I love about it the most. It pulls nopunches. The casting is excellent, script writing is excellent. Its tragic, super dark and violent. What a mix of styles!

Karl Urban is great as the over the top not job. The lines between good and evil are blurred so far its very refreshing to see characters that are not 2 dimensional in a super hero flick.

Elisabeth Shue.. Still very sexy.

She was sexy in The Saint all those hears back. She's still hot. The characters are all quite likeabke in very unlikable ways if that makes sense. Just love the show.

The dark humor almost goes too far sometimes.. But then you remember this is based on a graphic novel.

Some scenes are hilarious. The whale?!

Without needing a spoiler alert.. There's a ridiculous scene involving a whale.

Homelander is so well cast and suitably creepy. Everyone's individual tragic stories just fit nicely. Its a lot or fun and action and some excellent writing to boot."
9.0,19 March 2022,"Neither all superheroes are nice nor they save lives. Growing up I had always watched godd side of superheroes but this one is different, can't wait for season 3."
6.0,9 August 2019,"From the description of this series, I thought it would be a subversion of the normal superhero tropes, but it's really quite predictable. And a bit too gory for my taste.

If you enjoy the comic book superhero type of entertainment, you may enjoy this. For me, the humorous bits did not work all that well. I quit watching during episode 4 when I realized it wasn't improving and that there are many better shows and movies out there."
4.0,18 May 2021,Best show ever I don't care. Amazing Visuals all episodes are movie quality.
10.0,20 February 2023,"I am not much of a fan of watching superhero movies and series, and this is different from everyone, especially the characters of Homelander and Butcher, and now Soldier Boy. This series really shows you what is done behind cinema and fame. Maybe the first series is boring at times, but it will surprise you at the moment. I am waiting for season 4. Very violent and bloody moments that are different from other superhero series. Anthony Starr and Carl O'Brien's acting is good and acceptable, and now Jensen Ackley has been added. We know serials and movies as good and positive, but this series shows you the dark side of superheroes."
10.0,19 September 2019,It's superb .you are going to hooked with it .just go for it
10.0,10 September 2022,"How cool it is to finally see a series where everything never goes according to plan or what you think is going to happen. Today you always see the rock playing the rock. Watching the same new action movie that has been made 17 times before without any kind of innovation. This anti-superhero way of looking at things is super refreshing! Finally someone who thinks wildly outside the box and not just thinks outside the box but totally smashes it! Keep it up.

How cool it is to finally see a series where everything never goes according to plan or what you think is going to happen. Today you always see the rock playing the rock. Watching the same new action movie that has been made 17 times before without any kind of innovation. This anti-superhero way of looking at things is super refreshing! Finally someone who thinks wildly outside the box and not just thinks outside the box but totally smashes it! Keep it up."
10.0,9 February 2020,"This went far beyond my expectations in every single way. The acting is superb, the humor is on point and wow is it dark. I have never felt so amazed at a superhero show before. The idea that superheroes are selfish celebrities only caring about reputation on social media is so mind blowing. The entire show is so realistic (for superheroes) that it is scary. I would highly reccomend this for anyone wanting something different in an overused genre"
8.0,4 April 2020,
10.0,1 September 2020,"This show is amazing, not only by their performance but the art and also the computer graphics. It took a lot of work to put it together. Not many people sees that way, and there are many people behind the scenes working night and day to have a show like this to go on."
10.0,11 January 2023,"What would happen if the superheroes became someone who was already a god and idolized by many? A group of vigilantes try to knock them out of the arbitrary deeds committed by the superhero.

Season 1: A series adapted from the comic of the same name, The Boys became a series that was so wild, brutal, deadly, rude that it appeared vulgar. The Boys tells how superheroes who have become gods and idols for society. Appearing full of vulgar scenes and bloody action is a strength for the series. This first season was able to explore well and deeply to build the world of The Boys for 9 episodes. The story is unique, interesting, entertaining and of course full of brutal and wild action. Presents a series of small problems that lead to large ones. Each episode is capable of giving rancidity and inflicting horror. This season is able to provide complex stories and conflicts. The conflict is so dense with problems that arise constantly from both The Boys and The Seven camps. This season has such a hard and cruel fighting action.

Season 2: Entering its second season, The Boys became a series that began to be loved by many people. The second season became a season that experienced good improvement and development, from the story, conflicts to the characters. The second season remained with the Boys attempting to fight and destroy the members of The Sevens. Increasingly complex stories with new conflicts emerging. The conflict between The Boys and The Seven does not degrade the quality of the story from this second season. Their feud is all the more exciting with the conflict they are experiencing personally. Season two gives us room to take a deeper look at the evil possessed by The Seven. This season has appeared even crazier and wilder. Did not let go of the same brutality of the previous season. Action scenes that are more amusing and look crazy. The last episode became the most good-looking episode, presenting a crazy fight.

Season 3: The third season did not detract from the intensity of the story of the series. A story that remains interesting, much better and still gives a crazy feel. This season is said to be a turning point season for Homelander, who is getting worse. The plot of this story focuses more on The Boys' actions to defeat Homelander head-on. Homelander, who this time has good character development, with his increasingly becoming-so nature that makes him even more devastated. Not only Homelander, but with other members of The Seven trying to raise their popularity. Likewise, Billy Butcher also started to become more selfish and create divisions in The Boys. In addition, this season also introduced the Payback group as the first group from Vought. Payback was introduced to provide a broad story for the world of The Boys. Payback itself actually has a relationship with Homelander itself. Therefore, this season has many new and branching conflicts so that the story is widening. Many conflicts have arisen either from the side of The Boys or The Seven with the personal problems of each of its members. This season doesn't have a strong enough story. Expanding and introducing this world of The Boys further might be something new."
10.0,11 July 2022,
7.0,22 September 2020,Loved Season 1. Dropped out after S02E04. The show was already getting boring at this point but then the woke preaching began. Damned shame. Bye bye
5.0,23 October 2020,
9.0,28 January 2022,Even better than peace maker and daredevil In my opinion but I have to go to the animated series of the best of luck in your opinion on the show and tell me what you think we should I buy a new message I sent you a call.
10.0,13 August 2019,"Sorry Superman, sorry Batman, sorry Spiderman, but that's what a world with superheroes would look like, that dark. Yes, Batman, even more dark that you!

Wonderful series. writing directing and acting, specially Antony Starr ""Homelander"", I mean this guy is superb.

Highly recommended, can't wait for season 2."
10.0,10 September 2019,I've been really looking forward to Watchmen coming to HBO since the news dropped a couple years back. The Boys is as good as I'm hoping Watchmen will be. It's dark and it's grounded. Anthony Starr murders his role as Homelander. Best new show in years. I can't get over it. I'll probably rewatch a couple times before season 2 comes out.
10.0,25 October 2019,"If you are looking for something fresh, then look no further. Nothing like Marvel or DC movies/series that most people are used to. This series shows how it would be if we had super heroes in real life."
10.0,22 October 2019,
10.0,13 August 2019,"Spoiler Free*****

It is a rollercoaster ride from the first episode and makes no apologies (nor should it).

Imagine a world where people that are flawed - selfish, power hungry, self righteous, no moral compass -real people (but the bottom of the barrel) and gave them corporate jobs as super heroes...this would be the result. They make The Watchmen look like heroes.

If you don't offend easily, are cynical with a sense of humor, love black comedy with some blood and guts thrown in, then this is the show for you! If the show does offend you, I suggest you stop watching and move on without taking it personally.

BTW, you can totally love Marvel and DC and this show as well. It's all for entertainment and boy does this show entertain! Can't wait for Season 2!

Karl Urban, Elisabeth Shue and Jack Quaid, (along with the whole cast) are excellent."
10.0,12 May 2021,Best Ever Anti-Superheros Series... Loved it So Much..
10.0,28 August 2019,This is a good show based on an interesting story with good actors. I really enjoyed the first half of the season however the ending is deceptive. We used to have 24 episode per seasons then half this number and now 8 here. Nowadays you cannot get a full story in a single season. Do not expect a deep development of the characters within this timescale. Some characters are just pointless and overshadow the development of other more interesting.
6.0,28 July 2024,"The first 3 seasons are some of the best TV ever made. Great humor, satire, and shock value (in a good way).

Season 4 is directionless, pointless, and throws in shock in ways that feel clearly thrown in for the sake of it. Season 4 is also nonstop preaching and scolding the ""wrong side of the political isle)"". I think they literally mention every major issue in politics today - - just like pretty much every single new show these days.

In other words, season 4 is a clone of xmen 97, anything star wars, anything marvel post endgame, and literally everything. You can finish season 3 and watch any of the shows i just mentioned and it will feel like you're watching season 4 because the political preaching is so heavy that the stories in all of these shows are literally identical.

How many times are writers going to satire ""January 6""? Jesus, we get it. You're trying to make fetch happen. Let it freaking go guys. No one cares about your politics. Just do your job and continue the legacy of what was once a well-written show."
3.0,17 March 2023,"""The Boys"" looks behind the well-known beautiful facade of superhero existence. In this world, protecting the city and its citizens is not the top priority for superheroes, but marketing themselves.

A handful of people who know about the dirty business of superheroes and harbor a grudge against them band together to put the superheroes in their place. This group later became known as ""The Boys"".

What is noticeable quite quickly and can possibly also have a shocking effect on the viewers, who don't know what they are getting into, is that ""The Boys"" is very macabre. Death is often used as a means of comedy.

The series also doesn't stop at depicting very unusual scenes and situations. Be it that it is shown in great detail and realistically how a person is practically torn apart alive or that sexual intercourse is depicted in an almost unpleasantly detailed and absurd way.

Foul language is also considered good manners here.

That's why many will probably already suspect - ""The Boys"" is far from a family series.

But that's what makes the series so special - in today's world, when every production is hellbent on being as politically correct as possible and keeping its age rating as low as possible in order to reach the widest possible audience, ""The Boys"" is very refreshing. As disgusted as I was at times, the special effects team must be commended for doing their job beyond outstanding! And even if you might suspect that now, ""The Boys"" doesn't do the opposite either. Also, not every scene is portrayed as absurd and grotesque as possible just to make it seem particularly brutal and absurd. A very good balance has been found here.

Personally, I have to say that I was already used to softened productions and was therefore often shocked by what this series dared to do. But that's also what makes her so funny.

Nevertheless, ""The Boys"" still manages to pack all of this into a nerve-wracking story that practically glues the viewer to the screen.

Finally, the damn good acting has to be emphasized as well. Antony Starr in particular plays his role as Homelander almost too well. But the other roles like Billy Butcher with Karl Urban, Hughie Campell with Jack Quadid or Annie January aka ""Starlight"" with Erin Moriarty have all been cast extremely well.

I only have to criticize that the story development in the 3rd season seemed a bit sluggish to me.

But I'm more than excited and hyped for the 4th season!"
9.0,12 November 2020,"The series really makes me think about the actual society. This is in my opinion the more realistic series about superheroes who was made until now. It shows that the most powerfull will abuse of their power and influenceat their advantages and be really motivated only by money and fame. I love this series, it shows the real face of human race."
10.0,25 July 2021,"I have just watched all the episodes, and it was hilarious, a lot of action, and the story over all was fantastic. In season 2 they Stepped up there game, the last episode in season 2 was one of the best episodes I have seen. Butcher was hilarious, and Homelander is one of the best villains. Don't be a c watch the show."
10.0,13 March 2021,"Crazy, fun, gruesome take on the superhero genre. I was hooked from the first episode, and soon binge watched both series. Hope its not too long until series 3!?"
10.0,30 August 2020,"One of the best and quirky series with hilarious dialogues with dark humor, crazy stylized violence and gripping performances. Don't think just go for it."
9.0,1 April 2020,"Going into this show, I was hesitant thinking this would be a watered down mature rated marvel or DC knockoff. I couldn't have been more wrong. The Boys actually has substance compared to recent marvel waves DC movies(joker excluded). It actually makes a parody of super hero shows. I love the constant digs this show makes at corporatism, I love the dark humor, and intensity of this show. The ending totally threw me for a loop and I'm left heavily anticipating many more seasons of this show."
10.0,16 May 2021,"First off, I love superhero stuff, but the reason I think even people who aren't so much fans of the concept may enjoy it is because of the major twist. Without spoiling it too much, lets just say the superhero league isn't all just rainbows, unicorns, and justice for all... The first event that happens almost had me a bit teary. I haven't finished season 1 yet, but I can already tell you its definitely worth the watch!"
10.0,9 August 2022,"I enjoyed this show very much, the writing was exquisite and the cast was incredible, everything was beautifully acted, the show felt realistic and believable it was emotional and funny all the best emotions. I recommend watching this."
10.0,11 August 2024,
6.0,16 July 2024,"Wow, just wow. So I've lost count on how many shows started with winning recipes, just to be over spiced and made into something else, like ...IDK, poison maybe?

I'm not a financial expert, but it seems that if a show makes a ton of moola for a season or two, every season after has to be for a tax write off.

Ok, nuts and bolts of season four. IMHO, and you won't hear anything new from me if you've read the other post, as it's a no story shock and awe(ful). Too political, too graphic for graphic sake and everyone, and I mean everyone is now a horrible azzhat... except maybe Starlite. Butcher, oh Butcher, I find myself fast forwarding through most of your dialogue. Shady, I like. Ie. Seasons 1,2 and a good part of 3. Season 4? Backstabbing, zero loyalty to allies or friends can hardly speak a line w/o something foul pouring out of it, grade A azzhat.

I loved the edginess of the first 2 seasons and season 3 was solidly good. They were a fresh and entertaining. I like my heroes and villains a nice shade of grey. Too bad you've made everyone so dark, all I see is crap shock and awe(ful) tombstone saying ""The boys"" season 4."
1.0,13 April 2020,"Great show, it is funny, entertaining, will keep you want to see the next episode right away. It's kind of a Kick-Ass type of show, only a little more dark. The Boys is such a surprise!"
10.0,13 November 2020,It is must watch show..... characters of the show were really awesome. We just attach the show when it was go on
10.0,21 April 2020,The story is really fresh and unique all the characters have their own story. which helps to connect with audiences.
10.0,10 September 2019,One of the best and funniest TV shows i've ever seen.
10.0,15 November 2020,"I did not want to watch this series at all, i sat on my phone while my husband put the first episode on and now 2 seasons later I am fully invested and the phone is down. Im quite a girly girl although I like the odd marvel film but this is a GENUIS take on the superhero world from a dark point of view with so much humour and action. All actors genuinely play their part so well. I'm excited for season 3!!!"
10.0,24 April 2021,"Great show.

Stumbled across this by accident and what a wonderful accident that was.

The plot is nuts but ironically not too far fetched from the truth of today. Great characterisation.

There are some very witty lines and great CGI throughout.

Still can't decide if the guy's accent was cockney, Australian or South African.

Watch it (just not around kids or those adverse to the C word)."
8.0,14 June 2022,That absolute direction I wish DC and Marvel would take. The special effects are amazing along with the blending of practical effects. Just breaking down the effect is a master class in itself. The blend of harsh language and comedy (or just Butchers accent) is effectively use and wonderful story telling. A fantastic show if you are old enough to watch it.
10.0,6 August 2019,"The Boys is first of all an amazing series were with each episode we get to know the characters a little better.

But what strikes me the most about this series is, that it leans on our reality a lot (we just need to remove the ""Super"" part)

We see this with all the big superstars today, where everything they post and say are a facade, that the public loves.

This is truly a display on how superheroes, would be used by companies to sell merch and how the facade they put on, isn't their true self.

I could not have wished for a movie to come out at a better time than now, where everywhere we look we see celebrities doing ""good/cute"" things to rub it up their egos..

So if your into superhero movies/series with a sociopath twist, this is the thing for you!"
10.0,2 October 2019,"It could have been so much more and better. It's enjoyable and a nice to watch if nothing else is available but it's not a must see, I could have lived without seeing it and my life would be unaffected"
7.0,17 June 2024,"The series started strong and interesting, but within a few episodes, the writing and plot lines and acting got stale, with some exceptions.

I then felt like I had to keep on watching just for the shock, but after a while, you realize you're just watching the show purely for the shock value and it just got way too icky.

Acting is not that good. If you want to watch gross Disembowelments and overly-gross sex things, then feel free to continue watching. Otherwise I had to just get past the gross stuff and try to follow the little good plot lines that I was interested in. It overstayed its welcome early on.

I can't recommend."
10.0,4 June 2020,"If you love

Superheroes Villains Sex Aggression Violence Storytelling Action Romance More violence

You'll love this Easily the best out there"
10.0,28 August 2019,Of course people will exploit powers if they were born with them and not earnt... that's the brilliance of this show
10.0,24 March 2022,"Action, Dark Comedy, Suspense, Romance, Flushed Out Characters, Social Commentary... this show pretty much has everything I ever wanted in a show plus more.

This was the fastest I ever binge watched a show, and I'm probably going to do another rewatch when season 3 comes near."
10.0,6 September 2019,This show is great on so many levels. It's nothing like those regular superhero shows like flash. This show is just special shows the corporate side of heroes.
10.0,3 April 2020,"Well written, great cast. Original. Don't think I can offer anything more than what has already been said."
10.0,29 November 2023,"As a fan of THE BOYS graphic novels, I found the first season of the Amazon TV series to be a fantastic adaptation. It struck a perfect balance, appealing to us long-time fans while also being welcoming to newcomers. The creators nailed it in terms of smart storytelling, stunning visuals, and especially in the depth they gave to the characters. However, as the series progressed, it seems they've lost a bit of that finesse. The adaptation of characters like Soldier Boy and storylines like Herogasm felt toned down, almost as if they were filtered through the worries of executives concerned about conservative audiences or international market sales. These parts of the show seemed a bit sanitized, lacking the raw edge that made the first season stand out. Don't get me wrong, the show is still a fun watch, but I can't help but miss that original energy and unapologetic boldness of the first season, especially when it seems the bravest moments mostly exist now for comic, not narrative or character, effect."
9.0,6 August 2019,"It's like Avengers on crack! Absolutely love it!

I love the gore, filthy language & the randomness of it!

Not for children or people who are stuck up 🤣🤣"
10.0,15 June 2021,I started this show Sunday I thought it was going to be mid but I finished it in 2 days it's so good.
1.0,16 June 2024,"Definitely worth watching if you're a fan of the superhero genre. It's a very adult take on superheroes and how they would integrate with politics. It's just a real pity that this integration is done so poorly with little explanation.

The action scenes, cinematography and soundtrack are all 10/10.

The problems however relate to the show's writing. As the seasons roll on, it feels like the writers forgot what made ""The Boys"" standout from the saturated crowd. I believe the first sign of decline was found in the spinoff ""Gen V"", where ""Gen V"" was quite literally a teen drama by comparison to Season 1 of ""The Boys"".

All in all, it's a great watch but hampered by later creative decisions."
10.0,14 August 2019,"I delayed watching this show despite the hype in the same way I ignore any other Superhero movie or show because I don't like them (Superman, Batman, Spiderman, Antman, Whatever man, etc etc). All these movies have a pathetic plot and are highly repetitive. The only objective these movies are made is to make money as they attract the most crowds. Remakes and Sequels are made one after the the other. The train of films that exist on Superheroes can flabbergast anyone's mind. There's quantity, but where is quality. But after watching this show after a lot of positive reviews, I was ""PLEASANTLY SURPRISED"" It's a refreshing look to the whole Superheroes Saga. What a terrific idea it is, the idea that if the Superheroes were to exist in the real life, how it would be expoilted commercially by the big Business companies and backed up by the politicians. But it would only take some time for the system to become corrupt and redundant. The casting is brilliant, the acting is praiseworthy and the show very binge-worthy. Never expected to end up waiting for the next season. Highly recommended to everyone, especially you those who hate the Superhero movies and shows."
10.0,21 March 2024,"""The Boys"" emerges as a standout in the realm of superhero shows, delivering an electrifying mix of action, humor, and heart. With each season, the series continues to push boundaries and captivate audiences with its originality and unpredictability. From the gripping storyline to the stellar performances, it's no wonder that ""The Boys"" has quickly become a fan favorite.

Unlike conventional superhero narratives, ""The Boys"" takes a refreshingly realistic approach to its subject matter. The show explores what would happen if superheroes truly existed, delving into themes of power, corruption, and moral ambiguity. This unique perspective adds depth and complexity to the story, making for a compelling viewing experience.

While Season 1 sets the stage with its gripping premise, subsequent seasons build upon its success with thrilling storylines and captivating character development. While Season 3 may falter slightly in its pacing, it still delivers plenty of action and intrigue to keep viewers on the edge of their seats. With each new season, ""The Boys"" continues to evolve and surprise, cementing its status as a must-watch series.

Despite its many strengths, ""The Boys"" is not without its flaws. Some viewers may find certain plotlines to be convoluted or repetitive, particularly in the later seasons. Additionally, while the show's humor adds levity to the proceedings, it occasionally veers into silliness, detracting from the overall impact of the story. However, these minor hiccups are overshadowed by the show's overall brilliance and innovation.

In conclusion, ""The Boys"" is a groundbreaking series that redefines the superhero genre. With its sharp writing, stellar performances, and bold storytelling, it's no wonder that audiences can't get enough of this captivating show. Whether you're a fan of superheroes or not, ""The Boys"" offers something for everyone, making it a must-watch for anyone craving an adrenaline-fueled thrill ride."
10.0,5 June 2022,"I think it's great but keep in mind it is brutally violent and it pushes the envelope of even TV-MA. It's absolutely diabolical and expresses the political and personal lives of the superheroes themselves. There are some slow moments but overall it is action packed and it is by far my favorite Prime offering. I heard they ran out of prop blood, so they had to start using the real stuff. Lol. It's a great cast with many ongoing story lines to keep you occupied. Karl Urban leads the way in an endless bloodbath of entertainment. Keep the young ones away."
10.0,27 July 2019,"First 60s told more story the Netflix's ""Another Life"" did in five minutes."
9.0,27 July 2019,I started watching the first episode just to fill a gap before a baseball game started. I immediately forgot about the game and couldn't stop watching. I haven't felt this way about a series since the first season of Stranger Things.
10.0,28 July 2019,"ABSOLUTELY 👏 FREAKING 👏 FANTASTIC ....

I'm all in with this kind of Superheroes genre.. I'm pretty sure this gonna get second season.."
10.0,27 July 2019,"Was looking forward to this for a while, and boy, it was worth the waiting!

What a great show - it is dark, violent, hilarious, and above all, it has a great story line and in-depth characters. This is not your ordinary superhero story, nothing is pure black and white, no character is one dimensional. It portrays a complex world with believable struggles and conflicts. The heroes, if you can even call them that, are living breathing things like the rest of us.

One of the best fantasy shows this summer! Highly recommended!"
10.0,29 July 2019,"Out of soo many superhero familiarity, they managed to make this one feel totally different."
6.0,28 July 2019,I watched the first episode and it was so go so I ended up not sleeping and finish it in one night
10.0,30 August 2024,"Started off great in season 1. A real change to what was being offered by Marvel and DC.

It's gradually gone downhill but season 4 has dropped off a cliff. It's not remotely interesting. The violence and gore is childish and I'm resorting to watching it whilst scrolling on the phone just to get through the dn thing.

Utter dross

Seriously, it feels like it's been written by some adolescents wondering how far they can push the boundaries of taste. It's dreadful.

Do yourself a favour if you've not watched any so far. Don't bother. It's just another one of these shows that starts off great and then runs out of ideas."
10.0,28 July 2019,"Ant Starr and Karl Urban, wow, just wow. Story lining is amazing, acting is on point, special effects look brilliant. I thought I'd like this show but I love it!"
10.0,29 July 2019,"Incredibly acted, a super tight script and a unique, surprising story. Almost every episode has something which you haven't seen before. It's also genuinely laugh out loud funny at times too."
10.0,31 July 2019,Was not expecting much but this is by far one of the best super hero shows I have watched. All I can say.
9.0,28 July 2019,"Move over MCU and Watchmen, this is what super heroes would be like in the real world. Flawed, narcissistic, arrogant, and obssessed with their popularity. And the real good guys? Well they're the anti heroes, the outcasts, the leftover pieces from the carnage of the super hero age. Karl Urban is at his best. Watch it you won't be disappointed."
10.0,8 July 2022,This show is incredible. The first 3 seasons are such an amazing thing to watch and I highly recommend this show to people. It's a great time and such a relief from most of the superhero genres.
10.0,15 June 2022,"This show has the perfect balance of everything. Humor, seriousness, sadness, action, etc. I heard about the show from family a while back but I just finally gave it a chance and it's easily my favorite show ive ever watched. I couldn't live until I was all caught up with the series. Watched 2 full seasons within a week, I think that's all that should be said."
10.0,10 October 2020,"My husband and I just finished season 2 of The Boys and we have loved every minute of it! We made sure to do a rewatch of the first season, and from start to finish this show just knows how to reel you in and keep you hooked.

The actors are phenomenal, I literally can't even single any of them out because I think they all provide top tier acting, which is insane given how serious the material is.

Many people like to get annoyed about political agendas, but based on what I've read about the source material I feel that the political tones should be expected. Regardless, I don't think a political tone should stop people from watching a show or movie, so I hope anyone that reads these reviews to please give this, and any show, a chance before saying no.

Here's to more seasons of The Boys and their diabolical storylines."
6.0,31 August 2020,"Ona word, great series. Unique and weirdly enough , realistic. The characters and acting are very good. Good drama, good scripts."
1.0,21 April 2024,"After all the hero and anti-hero epics of recent years, I wanted to at least give this series a chance. But what looked promising became too one-sided, no, too stupid for me from season 3 onwards. Annoying characters, hardly any depth, zero character development and the storylines don't offer much variety.

We know that the world isn't a pony farm, but the show's ""hair-on-fire"" mentality isn't enough for me personally to stay tuned, I'm just not interested enough in the fates of the characters and the plot of the show.

It's a shame really, because I've actually liked Eric Kripke's work so far. The plots he developed for Supernatural were the best."
9.0,31 July 2019,The exact opposite of the Super Heroes comics written in my 80 year old dad's day. Such a great story line which I have never see before. I really can't wait to see what happens with this series. Ten minutes in and I was hooked...
10.0,8 October 2023,"Although it often delves into extreme vulgarity, with many explicit scenes (both sexual and gory), and displays a frenzy of violence that even Tarantino might envy, ""The Boys"" is a series that also touches on intriguing topics and even answered some questions I had. It's based on the comic book series ""The Boys"" created by Garth Ennis and Darick Robertson and was developed by Eric Kripke. The story is a satire, focusing on a group of individuals trying to expose the truth about superheroes who are essentially products of large corporations and who, despite their positive public image, engage in corrupt and harmful behaviors behind the scenes.

If you're familiar with ""The Rock and Roll Machine"" (Little Heroes) by Norman Spinrad, ""The Boys"" takes the story to another level. In Spinrad's work, media products are carefully directed and written based on audience and market studies. Song lyrics are the result of focus groups, music is composed following such marketing studies, and the appearance of the singers is meticulously crafted.

In ""The Boys"", supermen and wonder-women are active on platforms like Instagram and TikTok, with dedicated Facebook pages, and their heroic deeds are, in fact, calculated by analysis and marketing departments. They combat crime in neighborhoods where the company's analysts estimate the highest media impact, where there's a likelihood of being extensively and favorably filmed by witnesses, or where the demographic profile of the beneficiaries is most profitable. Their appearance and public behavior are tailored to cover various audience segments, based on criteria like age, gender, residence area, race, income, and so on.

However...

Behind these heroes are jaded psychopaths with extraordinary superpowers, but controlled by the company that sponsors them. They have questionable sexual tendencies (like fetishes involving milk or mollusks, which are the ""tamer"" examples, making you wonder just how twisted the series' creators are), they are indifferent criminals (with the company also playing a role in covering up their misdeeds), and can even be sadistic when the mood strikes, often involved in promiscuous relationships.

If you've ever wondered how someone seemingly blessed by fate, having everything - money, power, fame, beauty, health - can fall into a dubious and inexplicable affair, or indulge in drug use and thrill-seeking, know that this series might provide an answer. It's simple, logical, and easy to deduce, but we often rejected it because it was always wrapped in clichés. Now, it's presented to me in a raw manner, thrust in my face, albeit in a rather sophisticated context with an acceptable dark humor.

I recommend it if you can set aside prudishness and lower your tolerance threshold for vulgarity, because the series doesn't rely on that to sell itself. On the contrary, it advocates for finesse and humanity, for beauty and goodness, even if it does so while resembling a chubby BDSM enthusiast dressed in latex wielding a chainsaw.

I can't wait for Season 4!

Oh, and Garth Ennis is also a co-author for the series ""Preacher"" and ""Punisher""."
10.0,3 August 2019,Brilliant. just Funckin brilliant. You can feel Seth's influence all over this. Cinema quality episodes just like Game Of Thrones did. Love it. Cant wait for season 2
10.0,21 July 2024,
10.0,20 July 2024,
10.0,9 October 2020,Now before anyone comes at me. Both seasons for me are 10/10. I thoroughly enjoyed this series and while season 2 has a very different feel to it the magic is still very much there. There's no denying that the year 2020 has been very hard for Marvel and DC fans. Looking for something to deliver what you've missed all this time? Look no further. You'll find it in season 2.
10.0,24 July 2023,"The Boys got everything one could desires to watch in a show , funny ,sad, horror, thriller, romance, brutality, action and many more stuff that play with our emotions Deeply (get it ?) I would recommend watching it this second it is more then worth all the time one got it will hold the viewers like a parasite to his host (but in a good way 😜😁) I watched all the seasons and make my friends watch them too.

I can honestly put this show on my top list it got potential, energy, creativity and all the dreams one could thought of while watching and this is unexpected as a sad cow (I couldn't find a good metaphor on time 😊) just go watch it now."
10.0,24 June 2022,"If you enjoyed 'True blood' this is the equivalent for Superheroes. Not for kids and it does not fanaticize about non human beings. I don't think any kid should watch this and I can't picture anyone dreaming to wear a cape after this show.

Realistic and vulgar.

It captures you immediately starting from the pilot episode. I hope the scriptwriters keep it going like this. The whole cast is amazing & Jansen Ackles is a great choice- so good to see him back on TV."
7.0,20 September 2020,"5 eps in s 2 , abort abort - ive never been so bored ..."
1.0,14 June 2024,
9.0,1 August 2019,"All characters were 3-dimensional, which was refreshing. Production quality was like a movie. Acting was great. Storyline was good too; the trailers lead you to think the Supes treat the public that way when in fact they have the facade going on. It was believable (in a superhero kind of way) and I didn't find myself challenging or questioning much in the show, which is good for me! I'm a huge critique. The raunchy parts were gross, but it's a dark show. I could have done without that, but it wasn't too over-the-top. In summary, I was very impressed and truly enjoyed this show, on many levels. ""Good Omens"" was painful to watch. So bad. So very, very bad. I was sure this show would be bad too, but someone did something right because all the things about Good Omens that annoyed me or bored me didn't exist in this show at all. Now I'm hopeful for #TheWheelofTime!!"
9.0,16 June 2022,"I just love it, plenty of metaphors, good acting, many plots, it's difficult to stop to watch this Serie.

I'm a fan of superheroes series and movies, this is different and much more clever.

Thanks."
10.0,2 August 2019,"Homelander ""Antony Starr"" makes the show especially episode 4 -27:11 mins this scene is brilliant .This is how being a superhero needs to be not all rainbows and fairies. Billy Butcher ""Karl Urban"" is a good actor but his British accent was not convincing, why not get an actual British actor for his part ? He tried so hard but that New Zealand accent too strong but keep practicing for next season. Other than that loved it. Every episode was 10 for me. Can't wait for season 2."
